
#$Filter:1
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09	0.02848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:41.0, mW
#$WAVELENGTH:532,nm
#$OBJECT:Air, bscat
angle	ref	signal	signal_std	filter	Time	freq	duty_cycle
308.0	0.168749957813	0.0130083372405	0.00564945566407	0	1510672539.5323637	30.5671641791	0.537313432836
307.5	0.170833290625	0.0149965721796	0.00497969375258	0	1510672540.3162587	30.5671641791	0.529850746269
306.5	0.168749957813	0.0140263570376	0.00532835268605	0	1510672541.1182482	30.5671641791	0.537313432836
306.0	0.168749957813	0.0152838280879	0.0049011583816	0	1510672541.5381591	30.5671641791	0.529850746269
305.0	0.168749957813	0.0145268126076	0.00559294476867	0	1510672542.305098	30.3407407407	0.533362598771
304.5	0.168749957813	0.0160869261777	0.00592610207638	0	1510672543.0987175	30.5671641791	0.537313432836
304.0	0.168749957813	0.0170710239558	0.0058007674233	0	1510672543.5264752	30.5671641791	0.529850746269
303.0	0.170833290625	0.0197374979107	0.00787429779535	0	1510672544.3118007	30.5671641791	0.537313432836
302.0	0.170833290625	0.0194891333044	0.00681932556446	0	1510672545.079605	30.5671641791	0.537313432836
301.5	0.168749957813	0.0195307999606	0.00657651816651	0	1510672545.5334394	30.3407407407	0.540715539947
300.5	0.168749957813	0.022788633904	0.0079252619744	0	1510672546.3362236	30.5671641791	0.529850746269
300.0	0.168749957813	0.0250113716505	0.00819612449541	0	1510672547.1303222	30.5671641791	0.537313432836
299.0	0.168749957813	0.0246636334352	0.00831218497423	0	1510672547.53922	30.5671641791	0.537313432836
298.5	0.168749957813	0.0283595014571	0.0106078042832	0	1510672548.319758	30.3407407407	0.540715539947
297.5	0.168749957813	0.0269453958072	0.0111685478822	0	1510672549.111593	30.5671641791	0.537313432836
297.0	0.170833290625	0.00308131700631	0.0171469107509	0	1510672549.5864615	30.1176470588	0.558823529412
296.0	0.170833290625	0.0104028603414	0.0171333564242	0	1510672550.3602638	30.1176470588	0.558823529412
295.0	0.168749957813	0.0733313308735	0.019054646561	0	1510672551.2205727	30.1176470588	0.551481721826
294.0	0.168749957813	0.0124222404295	0.0213801792329	0	1510672552.0254703	29.897810219	0.562020460358
293.5	0.170833290625	0.0354386666105	0.0162240413891	0	1510672552.527419	29.6811594203	0.550724637681
292.5	0.168749957813	0.0239258584369	0.0199260213945	0	1510672553.2997994	30.1176470588	0.558823529412
292.0	0.170833290625	0.0387492462651	0.0183622973665	0	1510672554.0651274	30.3407407407	0.555531167691
291.0	0.168749957813	0.0451060699579	0.0139695211134	0	1510672554.593077	30.5671641791	0.537313432836
290.5	0.168749957813	0.0269894597467	0.017370073219	0	1510672555.3629932	30.5671641791	0.55223880597
289.5	0.168749957813	0.0755552527855	0.0229608487177	0	1510672556.202712	30.1176470588	0.558823529412
288.5	0.168749957813	0.052124093504	0.0146725327543	0	1510672557.0303807	30.3407407407	0.555531167691
288.0	0.168749957813	0.0538419212457	0.01504167082	0	1510672557.5316648	30.3407407407	0.555531167691
287.0	0.168749957813	0.0550845108488	0.0172214832626	0	1510672558.299546	30.3407407407	0.555531167691
286.0	0.168749957813	0.0612476092059	0.0188095312332	0	1510672559.0693736	30.3407407407	0.555531167691
285.5	0.168749957813	0.0670808364044	0.0186248954119	0	1510672559.5793114	30.3407407407	0.555531167691
284.5	0.168749957813	0.0676739960155	0.0210743065213	0	1510672560.3512635	30.3407407407	0.555531167691
284.0	0.168749957813	0.0349314922882	0.0092928202543	0	1510672561.1929438	30.3407407407	0.555531167691
282.5	0.168749957813	0.0721100001409	0.0229364719876	0	1510672562.09004	30.1176470588	0.544117647059
282.0	0.170833290625	0.0255439215944	0.0828169978436	0	1510672562.527877	30.1176470588	0.544117647059
281.5	0.170833290625	0.0815892094975	0.0260044625217	0	1510672563.2942839	30.1176470588	0.566190785204

#$Filter:1
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09	0.02848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:41.0, mW
#$WAVELENGTH:532,nm
#$OBJECT:Air, bscat
angle	ref	signal	signal_std	filter	Time	freq	duty_cycle
280.0	0.168749957813	0.0876774709581	0.0241956234486	0	1510672569.019039	30.3407407407	0.533362598771
279.0	0.166666625	0.0883188054513	0.0286310734691	0	1510672570.026274	30.5671641791	0.529850746269
278.5	0.168749957813	0.0979585157147	0.0267585526919	0	1510672571.02256	30.3407407407	0.533362598771
278.0	0.168749957813	0.0931887247173	0.0286064679596	0	1510672572.022395	30.5671641791	0.537313432836
277.0	0.168749957813	0.108011739874	0.0282501630218	0	1510672573.01581	30.1176470588	0.529411764706
276.0	0.168749957813	0.0797123694524	0.0471621764527	0	1510672574.0202172	30.1176470588	0.558944408393
275.5	0.168749957813	0.104349318147	0.0306768201401	0	1510672575.0079896	30.1176470588	0.558823529412
274.5	0.168749957813	0.0928909521931	0.0310365999348	0	1510672576.0258076	30.5671641791	0.537313432836
274.0	0.168749957813	0.104294349352	0.0348918369459	0	1510672577.0216286	30.1176470588	0.544117647059
273.0	0.168749957813	0.101262564305	0.0385859923198	0	1510672578.0323932	30.5671641791	0.537313432836
272.5	0.168749957813	0.112035400368	0.0357263788229	0	1510672579.0153131	30.1176470588	0.558823529412
271.5	0.168749957813	0.107125434998	0.0325865495561	0	1510672580.0442135	30.1176470588	0.544117647059
