
#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	op09
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
66.0	0.1546875	0.0780293775606	0.00852451269126	0	1510219070.9415636
66.0	0.1578125	0.0709635861215	0.0110158943772	0	1510219071.7343655
66.5	0.153125	0.0631039689387	0.0188163214178	0	1510219072.499392
66.5	0.153125	0.0682313686368	0.0105312488441	0	1510219072.9433448
67.0	0.1546875	0.067203125	0.0110097945563	0	1510219073.7100732
67.0	0.1546875	0.0667760461605	0.00856675832301	0	1510219074.4931662
67.5	0.153125	0.0675892471959	0.00956920276828	0	1510219074.9379916
67.5	0.1546875	0.065232836843	0.00685581790081	0	1510219075.7298787
68.0	0.1546875	0.0652087591552	0.00876988343507	0	1510219076.4984276
68.0	0.1546875	0.0628952991453	0.00957597090378	0	1510219076.939726
68.5	0.1546875	0.025184811828	0.0313062149745	0	1510219077.7756617
69.0	0.1546875	0.0605559699879	0.0109532440201	0	1510219078.5631487
69.5	0.1546875	0.0286677901208	0.00407490780447	0	1510219079.5684152
69.5	0.15625	0.0559302469802	0.00707339037904	0	1510219080.5621135
70.0	0.1546875	0.133647208884	0.0171868492172	0	1510219081.5140111
70.5	0.1546875	0.0490245136019	0.00776652051272	0	1510219081.9439917
70.5	0.15625	0.0481852115846	0.0105108856409	0	1510219082.7256916
71.0	0.1546875	0.043885175043	0.0138889340952	0	1510219083.4954045
71.0	0.1546875	0.0462427512887	0.00988298413395	0	1510219083.9395316
71.5	0.15625	0.039134356126	0.0160332234109	0	1510219084.7060819
72.0	0.15625	0.0492043046995	0.00703503526567	0	1510219085.498355
72.0	0.15625	0.0469313099212	0.00790245439843	0	1510219085.9401646
72.5	0.15625	0.0426886007302	0.0069143983618	0	1510219086.6969123
72.5	0.1546875	0.0385089132302	0.00662818660491	0	1510219087.4887803
73.0	0.15625	0.0375255047251	0.00660976176368	0	1510219087.9348993
73.0	0.15625	0.0373100543478	0.00636242879197	0	1510219088.7149916
73.5	0.15625	0.0147726590636	0.0025013012024	0	1510219089.5529037
73.5	0.15625	0.0363810483871	0.00597522960953	0	1510219089.978673
74.0	0.159375	0.0309596090642	0.0120320689175	0	1510219090.7547007
74.0	0.15625	0.0161727150538	0.0165740958067	0	1510219091.547507
74.5	0.15625	0.0330124327957	0.00605052232323	0	1510219091.953108
75.0	0.15625	0.0333222680098	0.0060855369122	0	1510219092.7579923
75.0	0.1546875	0.0298084538567	0.00619025261444	0	1510219093.548032
75.0	0.15625	0.0283506255393	0.00890597526548	0	1510219093.9561954
75.5	0.1546875	0.0312863043478	0.00578105441477	0	1510219094.7249918
76.0	0.15625	0.0247463037634	0.0084828228055	0	1510219095.514859
76.0	0.15625	0.0277755376344	0.0054343144834	0	1510219095.9388905
76.5	0.1515625	0.0266533230028	0.00510602644689	0	1510219096.6957302
77.0	0.15625	0.0270467032967	0.00513474510211	0	1510219097.4866815
77.0	0.15625	0.0309455128205	0.00594367671559	0	1510219097.9414568
77.0	0.15625	0.035211608677	0.00644695128445	0	1510219098.7075236
77.5	0.1578125	0.0452203026197	0.00813373266583	0	1510219099.477278
78.0	0.159375	0.0534017600252	0.00845892322956	0	1510219099.9433715
78.0	0.15625	0.0564185459622	0.00875458217783	0	1510219100.7260604
78.5	0.15625	0.0539254520716	0.0110568725447	0	1510219101.490957
78.5	0.15625	0.0540575999824	0.0107043832584	0	1510219101.9378672
79.0	0.1546875	0.0605973441804	0.00884894722078	0	1510219102.6948938
79.0	0.1546875	0.0604974846894	0.0102385795305	0	1510219103.485753
79.5	0.1546875	0.0650633394383	0.0100183704738	0	1510219103.9396286
79.5	0.1546875	0.0839575702076	0.0122111019527	0	1510219104.719031
80.0	0.15625	0.0920808152174	0.0134264620748	0	1510219105.489341
80.0	0.15625	0.0973594823883	0.0131024987547	0	1510219105.9382358
80.5	0.1546875	0.0826936883369	0.0316422662122	0	1510219106.781148
81.0	0.15625	0.21760034454	0.0315294912226	0	1510219107.6359696
81.0	0.159375	0.106458208283	0.0156728559621	0	1510219108.4399354
81.0	0.1546875	0.0974214673913	0.0146900622564	0	1510219108.9359865
81.5	0.1546875	0.101258432797	0.0147962360667	0	1510219109.7016995
82.0	0.15625	0.0964266304348	0.011448774619	0	1510219110.4945984
82.0	0.1578125	0.0992149390244	0.0169916953621	0	1510219110.9390733
82.5	0.15625	0.0920352564103	0.0125239234669	0	1510219111.705289
83.0	0.15625	0.107821628007	0.0122358230458	0	1510219112.4972646
83.0	0.15625	0.107190721649	0.013221486203	0	1510219112.9427657
83.0	0.15625	0.0845979774536	0.037195720201	0	1510219113.7080762
83.5	0.15625	0.0598734142607	0.0479328802078	0	1510219114.52708
83.5	0.15625	0.0522334317585	0.00676602393294	0	1510219114.957978
84.0	0.15625	0.0530366704705	0.0493170933243	0	1510219115.726864
84.5	0.15625	0.0255818833944	0.0579560512569	0	1510219116.5893576
85.0	0.1578125	0.0570059885072	0.00594040381381	0	1510219117.5635538
85.0	0.15625	0.0300984958598	0.0960974965989	0	1510219118.558318
85.5	0.159375	0.112473290598	0.0182591581751	0	1510219119.4352918
85.5	0.1546875	0.109839074122	0.0159452870892	0	1510219119.9378278
86.0	0.15625	0.11134776386	0.0181748808043	0	1510219120.7030077
86.0	0.15625	0.117633967391	0.0179428544809	0	1510219121.484882
86.0	0.15625	0.110113315217	0.01377732633	0	1510219121.945802
86.5	0.15625	0.1097779965	0.0142291649721	0	1510219122.7086132
86.5	0.15625	0.119616213528	0.0158765180473	0	1510219123.501706
86.5	0.15625	0.123602782571	0.0138026253073	0	1510219123.935259
87.0	0.15625	0.0988929250995	0.0412712059845	0	1510219124.7025206
87.0	0.15625	0.127436367558	0.0152305118202	0	1510219125.4923499
87.5	0.159375	0.113848082727	0.025937132451	0	1510219125.9379225
87.5	0.1546875	0.125865108311	0.0185270328296	0	1510219126.7286808
87.5	0.1578125	0.11810402612	0.0163381287604	0	1510219127.4909859
88.0	0.15625	0.116372554348	0.0125163730051	0	1510219127.9409003
88.0	0.15625	0.117725134409	0.0119296626194	0	1510219128.7299051
88.0	0.1578125	0.123670253358	0.0193332727372	0	1510219129.4905498
88.5	0.1578125	0.125192689255	0.016034992039	0	1510219129.9427326
88.5	0.1578125	0.141328661942	0.0173571280607	0	1510219130.7256002
89.0	0.15625	0.137518029913	0.0194503207715	0	1510219131.4904923
89.0	0.1578125	0.134223738136	0.0155927992295	0	1510219131.9382885
89.0	0.1578125	0.128242663043	0.0143750305	0	1510219132.7052798
89.5	0.15625	0.136380012531	0.0166194324301	0	1510219133.4742048
89.5	0.15625	0.136061529336	0.0123383768636	0	1510219133.9391184
89.5	0.15625	0.131312822165	0.0189408332605	0	1510219134.6959069
90.0	0.15625	0.135849389098	0.0209013491658	0	1510219135.4657614
90.0	0.15625	0.127490069679	0.0159227063919	0	1510219135.9357603
90.5	0.15625	0.121698393011	0.0173502197293	0	1510219136.699605
90.5	0.15625	0.140723753511	0.0191035761396	0	1510219137.4934478
90.5	0.1546875	0.136989592321	0.0179137138154	0	1510219137.9393935
91.0	0.15625	0.139487915573	0.0138732985415	0	1510219138.705395
91.0	0.1546875	0.138693271594	0.0132828714979	0	1510219139.4977198
91.0	0.15625	0.131430225158	0.0122735653353	0	1510219139.9391878
91.5	0.1546875	0.127619582452	0.019130311408	0	1510219140.695106
91.5	0.1546875	0.138956146107	0.0161036261349	0	1510219141.4760296
91.5	0.15625	0.149450226488	0.0195798581424	0	1510219141.9346614
92.0	0.1609375	0.11911049396	0.0542306825712	0	1510219142.6986566
92.0	0.153125	0.124076990376	0.0420983998516	0	1510219143.4785323
92.5	0.153125	0.141638779528	0.0201491831927	0	1510219143.9386146
92.5	0.15625	0.160770652174	0.0177963199239	0	1510219144.7274427
92.5	0.1546875	0.164814157197	0.0236770705875	0	1510219145.4952695
93.0	0.1546875	0.154827167817	0.0203619218177	0	1510219145.9418776
93.0	0.15625	0.152435638161	0.0169848459506	0	1510219146.7347422
93.5	0.15625	0.138659274194	0.0179797568707	0	1510219147.5019271
93.5	0.15625	0.141591061828	0.0164093445299	0	1510219147.9349785
93.5	0.1578125	0.137272433132	0.0347461859443	0	1510219148.6917968
93.5	0.15625	0.165726290516	0.0195144724378	0	1510219149.4544845
94.0	0.15625	0.158337710084	0.01977557639	0	1510219149.9375587
94.0	0.153125	0.152259260885	0.0219994554648	0	1510219150.7293212
94.5	0.1546875	0.162701612903	0.0230234814778	0	1510219151.4962764
94.5	0.1546875	0.170142222366	0.0176658180072	0	1510219151.9412591
94.5	0.1546875	0.130283938172	0.055028895022	0	1510219152.706136
95.0	0.1546875	0.159395541429	0.0318549969857	0	1510219153.46405
95.0	0.1546875	0.16734074987	0.023880605572	0	1510219153.9430227
95.5	0.1546875	0.152184361786	0.0250126830157	0	1510219154.7129576
95.5	0.153125	0.182861630155	0.0254247139809	0	1510219155.5052533
95.5	0.1546875	0.195610979292	0.0303341201777	0	1510219155.937522
96.0	0.15625	0.0294501924408	0.103638750276	0	1510219156.7705243
96.0	0.1609375	0.0490814467653	0.0429407819284	0	1510219157.5590992
96.5	0.15625	0.182917909964	0.027649303471	0	1510219158.44415
96.5	0.1546875	0.203033088235	0.0255099848524	0	1510219158.938273
96.5	0.1515625	0.200491704253	0.0266117217966	0	1510219159.7051737
97.0	0.1546875	0.205327457265	0.0251034189031	0	1510219160.4710817
97.0	0.15625	0.201539255752	0.0246556996453	0	1510219160.9399157
97.0	0.15625	0.189526551761	0.0225937680052	0	1510219161.6937408
97.5	0.1546875	0.198783460906	0.0266385750537	0	1510219162.4666595
97.5	0.15625	0.198395380435	0.0198073583814	0	1510219162.935753
97.5	0.1546875	0.207471149698	0.0214366951566	0	1510219163.7004755
98.0	0.1546875	0.20107247881	0.0214840904571	0	1510219164.4595058
98.0	0.153125	0.204856426224	0.0219475833736	0	1510219164.9393039
98.5	0.153125	0.21378473119	0.0339448740679	0	1510219165.704071
98.5	0.153125	0.21466345125	0.0327827846132	0	1510219166.4830196
98.5	0.1609375	0.207467054899	0.0169616278565	0	1510219166.9420395
99.0	0.15625	0.218317339239	0.0284646257227	0	1510219167.7099822
99.0	0.1546875	0.205920548994	0.022931786889	0	1510219168.5028322
99.0	0.1546875	0.209862231183	0.0186234898668	0	1510219168.9332352
99.5	0.15625	0.0916719371649	0.107539262647	0	1510219169.698542
99.5	0.159375	0.226868571825	0.0145675828341	0	1510219170.479463
99.5	0.159375	0.23175038409	0.025658950894	0	1510219170.9380684
100.0	0.153125	0.220987770108	0.0246894225813	0	1510219171.70333
100.0	0.159375	0.125102252843	0.109077035715	0	1510219172.4842262
100.5	0.159375	0.217555637577	0.0292194720813	0	1510219172.9421449
100.5	0.1546875	0.217856204982	0.0281568200432	0	1510219173.7336307
101.0	0.15625	0.179440206693	0.0801624767454	0	1510219174.4997518
101.0	0.15625	0.244429817367	0.0229251417935	0	1510219175.0088596
101.0	0.1546875	0.299949596774	0.189241070985	0	1510219175.7756677
101.5	0.1546875	0.231502095769	0.0386455185483	0	1510219176.5422215
101.5	0.15625	0.0907050034596	0.123531776641	0	1510219176.9723947
101.5	0.15625	0.23659107906	0.0524648226642	0	1510219177.742418
102.0	0.15625	0.232772308844	0.0267765101112	0	1510219178.508219
102.0	0.15625	0.161171834874	0.0954815039793	0	1510219178.9351192
102.0	0.15625	0.239814755155	0.0275311767713	0	1510219179.698731
102.5	0.15625	0.274646423969	0.0291974593133	0	1510219180.4630468
102.5	0.15625	0.282338649055	0.0158709322869	0	1510219180.941947
103.0	0.1578125	0.254746303763	0.0233189725114	0	1510219181.7036688
103.0	0.1546875	0.245370470233	0.0199006361345	0	1510219182.4936993
103.0	0.15625	0.255228510244	0.0315387692853	0	1510219182.9382212
103.5	0.1546875	0.253932005495	0.0347828332069	0	1510219183.7045116
103.5	0.1578125	0.263646806348	0.035547519173	0	1510219184.497186
103.5	0.153125	0.276419405069	0.019629497355	0	1510219184.9392667
104.0	0.153125	0.186634744624	0.110637834865	0	1510219185.6901133
104.0	0.15625	0.0936911962366	0.14225537797	0	1510219186.4789755
104.5	0.15625	0.263709677419	0.0251490042292	0	1510219186.9350579
104.5	0.1546875	0.270599115617	0.0286821356686	0	1510219187.7226522
104.5	0.1546875	0.300015099223	0.0274956714045	0	1510219188.4797559
105.0	0.15625	0.295648259304	0.0247273041282	0	1510219188.9384654
105.0	0.1546875	0.285932880435	0.0266344854326	0	1510219189.7266104
105.5	0.1546875	0.305116304348	0.0372509402119	0	1510219190.4834552
105.5	0.153125	0.300629756962	0.0311181578261	0	1510219190.9408915
105.5	0.1546875	0.345010115358	0.0344663696512	0	1510219191.7070675
106.0	0.1546875	0.337333611539	0.0308315197413	0	1510219192.4681401
106.0	0.15625	0.361331997863	0.0437917100281	0	1510219192.934886
106.0	0.1625	0.300863352028	0.103270740842	0	1510219193.6999307
106.5	0.1546875	0.333418935114	0.0456037333223	0	1510219194.4597712
106.5	0.1546875	0.338411926468	0.046236716043	0	1510219194.9376833
107.0	0.1546875	0.375915929681	0.0422439891887	0	1510219195.7026165
107.0	0.153125	0.385554087575	0.044347839509	0	1510219196.4864721
107.0	0.153125	0.372259437414	0.0217028184208	0	1510219196.9413638
107.5	0.153125	0.396421068427	0.0371133470564	0	1510219197.7003946
107.5	0.1578125	0.349403561828	0.0415500612137	0	1510219198.4871457
107.5	0.15625	0.392945303121	0.0339714160249	0	1510219198.9438736
108.0	0.153125	0.39284273335	0.0386195577839	0	1510219199.7031002
108.0	0.159375	0.355596419327	0.0199624170773	0	1510219200.491789
108.5	0.1546875	0.367714056777	0.0505867402697	0	1510219200.937656
108.5	0.153125	0.40099977491	0.0603800937014	0	1510219201.729412
108.5	0.153125	0.418918010753	0.0340547144629	0	1510219202.4945517
109.0	0.15625	0.419755448884	0.045181514935	0	1510219202.9396648
109.0	0.15625	0.439345071182	0.0279073410576	0	1510219203.7323756
109.0	0.15625	0.325046893758	0.157095332154	0	1510219204.500199
109.5	0.15625	0.416604141657	0.0392101670571	0	1510219204.944078
109.5	0.1546875	0.405927110674	0.0133335593876	0	1510219205.7381818
110.0	0.1546875	0.397056242369	0.0587742566643	0	1510219206.5039887
110.0	0.1546875	0.385504426129	0.0440581157341	0	1510219206.938746
110.0	0.1546875	0.413276149055	0.0739877037493	0	1510219207.7057528
110.5	0.1546875	0.232013494318	0.192271541425	0	1510219208.4685261
110.5	0.1546875	0.410696722194	0.0380366462328	0	1510219208.9396203
110.5	0.15625	0.442501567635	0.039945680234	0	1510219209.708398
111.0	0.159375	0.165366146459	0.228924190463	0	1510219210.4693093
111.0	0.159375	0.426254876951	0.0405300893891	0	1510219210.9353242
111.5	0.1578125	0.464606606317	0.0483743043197	0	1510219211.7007365
111.5	0.153125	0.417429672634	0.0455563859761	0	1510219212.4911416
111.5	0.1515625	0.453865979381	0.0302905988073	0	1510219212.9389384
112.0	0.1515625	0.431479166667	0.0428241772396	0	1510219213.70297
112.0	0.1546875	0.4378363939	0.049554289326	0	1510219214.4846926
112.0	0.159375	0.417499730371	0.0388899269692	0	1510219214.9415417
112.5	0.1578125	0.468157262905	0.0384535653835	0	1510219215.7077239
112.5	0.1609375	0.391097777062	0.125137857078	0	1510219216.4884462
112.5	0.1609375	0.509271907216	0.0488777634884	0	1510219216.9354062
113.0	0.1578125	1.09511651632	0.106590550528	0	1510219217.8302248
113.0	0.2703125	0.582556120801	0.288879707386	0	1510219218.611076
113.5	0.153125	0.486741079115	0.047239511105	0	1510219219.441992
113.5	0.1546875	0.503136837121	0.0561521078648	0	1510219219.934002
114.0	0.1546875	0.481141254579	0.0452359170332	0	1510219220.6915796
114.0	0.1546875	0.548150345125	0.0462331986403	0	1510219221.471798
114.0	0.1578125	0.550801426911	0.0497096532544	0	1510219221.9376862
114.5	0.1578125	0.541793108643	0.048996022104	0	1510219222.7026038
114.5	0.159375	0.503104366747	0.0492242528351	0	1510219223.4862041
115.0	0.15625	0.561693809318	0.0549657174066	0	1510219223.9412808
115.0	0.153125	0.533410274621	0.0657705156997	0	1510219224.734138
115.5	0.15625	0.586192299396	0.0691838176402	0	1510219225.5020618
115.5	0.1546875	0.59920577598	0.0590235576194	0	1510219225.94401
115.5	0.15625	0.592824430748	0.0958977945925	0	1510219226.7038968
115.5	0.1546875	0.378295478952	0.209571703836	0	1510219227.4688613
116.0	0.1546875	0.552456507732	0.0525736279847	0	1510219227.9376667
116.0	0.1546875	0.534255014635	0.120155114834	0	1510219228.7292626
116.5	0.1609375	0.541838369963	0.0458663184579	0	1510219229.4956293
116.5	0.1578125	0.557795698925	0.0287558636764	0	1510219229.940241
116.5	0.1546875	0.580626177024	0.0408833139109	0	1510219230.711412
117.0	0.1515625	0.513860278257	0.0782981115314	0	1510219231.4732523
117.0	0.1515625	0.607623759707	0.0494970156002	0	1510219231.9441018
117.5	0.1546875	0.580764139979	0.0481495821704	0	1510219232.704007
117.5	0.153125	0.537152178602	0.0521186975969	0	1510219233.493825
117.5	0.1515625	0.603218359442	0.0520665912792	0	1510219233.9384658
118.0	0.15625	0.676047979259	0.0818441585954	0	1510219234.7053926
118.0	0.153125	0.626415598291	0.0550656568335	0	1510219235.4872942
118.0	0.153125	0.654694968419	0.0692357584083	0	1510219235.9394863
118.5	0.15625	0.614252588438	0.106324827	0	1510219236.695424
118.5	0.153125	0.691045156787	0.0655061246507	0	1510219237.4751182
118.5	0.153125	0.710797895189	0.0745570018795	0	1510219237.9347157
119.0	0.1578125	0.575772849462	0.175594467131	0	1510219238.701998
119.0	0.1546875	0.670186584249	0.0548193531207	0	1510219239.4928896
119.5	0.1546875	0.653978877761	0.121474473421	0	1510219239.9388716
119.5	0.1546875	0.598327468578	0.166021289604	0	1510219240.7279286
119.5	0.1546875	0.611572476273	0.0949883585592	0	1510219241.4837768
120.0	0.1546875	0.66092941113	0.0731373622266	0	1510219241.9415605
120.0	0.15625	0.363511029412	0.28319419079	0	1510219242.725425
120.5	0.1578125	0.641363514957	0.0639707803781	0	1510219243.488416
120.5	0.1578125	0.682309027778	0.0722441268699	0	1510219243.9350328
120.5	0.153125	0.642008003766	0.0595177967141	0	1510219244.698993
121.0	0.1515625	0.59618602574	0.0539321812472	0	1510219245.4690177
121.0	0.153125	0.708791560102	0.0628974709961	0	1510219245.9378054
121.0	0.1546875	0.63371389033	0.0591232137836	0	1510219246.704001
121.5	0.153125	0.282318417223	0.0407988522793	0	1510219247.5337183
121.5	0.1546875	0.749516056423	0.072233557324	0	1510219247.9767358
121.5	0.153125	0.684022766323	0.0894143263155	0	1510219248.7455773
122.0	0.1578125	0.796102341065	0.0286975017086	0	1510219249.5144882
122.0	0.15625	0.798600690276	0.0994616857528	0	1510219249.945162
122.5	0.153125	0.255068728522	0.403612063599	0	1510219250.7022128
122.5	0.1546875	0.622742338154	0.201202675973	0	1510219251.4910738
122.5	0.1546875	0.80819774449	0.050517477337	0	1510219251.9378884
123.0	0.1546875	0.771616197486	0.0642733116229	0	1510219252.7059176
123.0	0.153125	0.708298969072	0.0719932488886	0	1510219253.4998372
123.0	0.153125	0.723571931547	0.0702316863542	0	1510219253.9396343
123.5	0.1515625	0.697274118302	0.0735158110167	0	1510219254.7083
123.5	0.15625	0.741854984504	0.0498558509671	0	1510219255.4994063
124.0	0.1546875	0.753343819551	0.0830393018269	0	1510219255.938386
124.0	0.1546875	0.71495416018	0.0795872938094	0	1510219256.723317
124.0	0.15625	0.793524484536	0.0620022827543	0	1510219257.4761558
124.5	0.1546875	0.73481827006	0.0735923416955	0	1510219257.9382272
124.5	0.153125	0.783962063086	0.115924053058	0	1510219258.7279541
125.0	0.15625	0.789439031654	0.0639110093658	0	1510219259.4979906
125.0	0.15625	0.757164130435	0.0666615744402	0	1510219259.9388993
125.0	0.1546875	0.811280198447	0.0791424125747	0	1510219260.6957443
125.5	0.1546875	0.879239316239	0.0928905606076	0	1510219261.4527125
125.5	0.1546875	0.83431497599	0.133267150155	0	1510219261.9355693
125.5	0.1515625	0.810733043217	0.0830488651065	0	1510219262.6994112
126.0	0.1578125	0.848886217949	0.0771735817411	0	1510219263.45533
126.0	0.1546875	0.893609858247	0.0911871823737	0	1510219263.9381583
126.5	0.153125	0.907045318127	0.0909953842752	0	1510219264.7042236
126.5	0.153125	0.820918400103	0.0710396444499	0	1510219265.4930677
126.5	0.153125	0.860309278351	0.0662292155025	0	1510219265.941994
127.0	0.153125	0.928614181461	0.0821660550316	0	1510219266.7097538
127.0	0.159375	0.943112179487	0.077224206859	0	1510219267.5017483
127.0	0.159375	0.876690556129	0.0954808927709	0	1510219267.945547
127.5	0.1578125	0.922159579038	0.0952365796906	0	1510219268.711659
127.5	0.1578125	0.966872842968	0.0966455205801	0	1510219269.4930532
128.0	0.15625	0.955225134409	0.0746667307353	0	1510219269.9382708
128.0	0.1578125	1.07275830457	0.117872707058	0	1510219270.792206
128.0	0.159375	2.08151976496	0.243054094738	0	1510219271.61994
128.5	0.159375	0.737364318457	0.391579018348	0	1510219272.4450285
128.5	0.159375	0.914077365508	0.0683354098723	0	1510219272.937936
128.5	0.153125	0.779057442321	0.254686093733	0	1510219273.7056763
129.0	0.153125	0.888356854839	0.193292701858	0	1510219274.4726074
129.0	0.153125	0.871891801075	0.0961960966479	0	1510219274.9395418
129.5	0.1546875	0.916884167386	0.0413820496166	0	1510219275.7093058
129.5	0.1515625	0.995193536025	0.0683514818816	0	1510219276.5008593
129.5	0.1515625	1.04407256004	0.078951147241	0	1510219276.9432697
130.0	0.153125	1.05866494209	0.111887675453	0	1510219277.7141054
130.0	0.1546875	1.04471153846	0.282255148314	0	1510219278.504947
130.0	0.1546875	1.17763087607	0.112879135445	0	1510219278.9385884

#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
130.5	0.15	0.0261847238896	0.00630477610537	2	1510219291.4639418
131.0	0.15	0.023668967587	0.00476581889366	2	1510219291.969893
131.0	0.153125	0.0234504273504	0.00469134842023	2	1510219292.761671
131.0	0.1546875	0.0226729700855	0.00521492749231	2	1510219293.5265524
131.5	0.1546875	0.0266363247863	0.00673605040064	2	1510219293.9726067
131.5	0.1546875	0.0251835623181	0.00515330974881	2	1510219294.765481
132.0	0.153125	0.0253209005376	0.00219386791369	2	1510219295.5323827
132.0	0.153125	0.0267775537634	0.0054203091491	2	1510219295.9668758
132.0	0.15625	0.0282043599656	0.00572505152179	2	1510219296.7340584
132.5	0.1578125	0.0252768607443	0.00675836276425	2	1510219297.4991019
132.5	0.1578125	0.0268708733493	0.00597714003093	2	1510219297.9690864
133.0	0.159375	0.0283371489621	0.00504552058321	2	1510219298.722006
133.0	0.153125	0.0320983676976	0.00490597877865	2	1510219299.4999118
133.0	0.1515625	0.0299703533919	0.00638110843459	2	1510219299.961794
133.0	0.153125	0.0287760416667	0.00509098910852	2	1510219300.72657
133.5	0.1515625	0.0255609508547	0.00523618345625	2	1510219301.498361
133.5	0.1515625	0.0298773727351	0.00548676322044	2	1510219301.9674501
134.0	0.1546875	0.0298018696581	0.00677302496581	2	1510219302.7321777
134.0	0.1546875	0.0315186825886	0.00529890261436	2	1510219303.5251107
134.0	0.1546875	0.0295500810857	0.00551545054472	2	1510219303.9698045
134.5	0.1546875	0.0293856837607	0.00660260776253	2	1510219304.7360113
134.5	0.1546875	0.0340112775482	0.00650874978661	2	1510219305.5748184
135.0	0.153125	0.0305405448718	0.00563020939331	2	1510219305.9756193
135.0	0.153125	0.0219216490186	0.0128078793513	2	1510219306.7637222
135.0	0.153125	0.0300923553451	0.00607442183494	2	1510219307.578649
135.5	0.153125	0.0570183347714	0.00811928869159	2	1510219308.5725005
135.5	0.1546875	0.0593095652174	0.0122255733762	2	1510219308.9990149
136.0	0.1578125	0.0268327717391	0.00528231706427	2	1510219309.7651978
136.0	0.153125	0.0346303763441	0.00547460607828	2	1510219310.5571835
136.0	0.153125	0.031162590036	0.0050244458173	2	1510219310.9671147
136.5	0.1546875	0.0253710234094	0.0105612572248	2	1510219311.7328963
136.5	0.1546875	0.0317125064868	0.00571180382365	2	1510219312.524779
136.5	0.153125	0.0271954631543	0.00725675234827	2	1510219312.9698155
137.0	0.26875	0.0280574227689	0.0106063950342	2	1510219313.8085873
137.0	0.153125	0.0330925418814	0.00594272348699	2	1510219314.6453502
137.5	0.153125	0.0604036458333	0.00568846515296	2	1510219315.5612283
137.5	0.271875	0.0437379807692	0.0172198080894	2	1510219316.0482433
138.0	0.1515625	0.0338630015099	0.00642266346274	2	1510219316.8852355
138.0	0.1515625	0.0177260621126	0.0150508580045	2	1510219317.8001416
138.5	0.26875	0.0325161676647	0.010709013435	2	1510219318.6948874
138.5	0.1546875	0.0118407738095	0.00061736903479	2	1510219319.608405
139.0	0.153125	0.00600554435484	0.0252241350975	2	1510219320.5636368
139.0	0.153125	0.0717859543011	0.0132898676117	2	1510219321.0504758

#$Filter:op06
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
139.5	0.153125	0.495595340811	0.0351450053193	1	1510219334.440414
139.5	0.153125	0.473335603702	0.127755411306	1	1510219335.4358115
140.0	0.153125	0.263624102664	0.0317871480658	1	1510219336.5040426
140.0	0.1546875	0.4783347388	0.080497503469	1	1510219337.438985
140.5	0.153125	0.986038306452	0.0817382240461	1	1510219338.5178297
141.0	0.153125	0.204246670126	0.254206142867	1	1510219339.4322724
141.0	0.153125	0.577242058368	0.0582809576414	1	1510219340.4280896
141.5	0.153125	0.602855978261	0.0569571877943	1	1510219341.4313462
142.0	0.1546875	0.606561364816	0.0560246163682	1	1510219342.4418132
142.0	0.1546875	0.487676480716	0.190884528477	1	1510219343.4400623
142.5	0.153125	0.651997411562	0.0724809531767	1	1510219344.4350448
142.5	0.153125	0.449880552686	0.21123496098	1	1510219345.4427593
143.0	0.1546875	0.537957317073	0.0612711643851	1	1510219346.4398036
143.0	0.153125	0.513441847826	0.0866348020608	1	1510219347.4361784
143.5	0.1578125	0.560467069892	0.0714725245902	1	1510219348.432046
143.5	0.1515625	0.523823924731	0.202896073426	1	1510219349.4361756
144.0	0.153125	0.589466576274	0.0596382240401	1	1510219350.4321573
144.5	0.153125	0.533409728214	0.184135322995	1	1510219351.4398205
144.5	0.1546875	0.299950768337	0.0166054874343	1	1510219352.5102606
145.0	0.1515625	0.654917310997	0.377614086384	1	1510219353.5663884
145.0	0.153125	0.669514087096	0.0608670523772	1	1510219354.4423993
145.5	0.1578125	0.645204927781	0.127143085596	1	1510219355.4382188
146.0	0.1546875	0.692771849593	0.0795008504529	1	1510219356.4361393
146.0	0.153125	0.612600543478	0.23194754464	1	1510219357.431903
146.5	0.1578125	0.30772856405	0.0332100176669	1	1510219358.4997523
146.5	0.1546875	0.0304181929182	0.424907045852	1	1510219359.49978
147.0	0.1546875	1.12753084502	0.0992979386387	1	1510219360.573355
147.0	0.153125	0.655030762305	0.860147295062	1	1510219361.4284053
147.5	0.153125	0.737561050061	0.0553630648129	1	1510219362.4313762
147.5	0.1546875	0.726646505376	0.113686062108	1	1510219363.4399612
