-3.543642883300781250e+02	1.986784577369689941e+00
-3.543642883300781250e+02	1.277491569519042969e+00
-3.543642883300781250e+02	1.986784577369689941e+00
-3.533642883300781250e+02	1.986784577369689941e+00
-3.523642883300781250e+02	1.986784577369689941e+00
-3.513642883300781250e+02	1.986784577369689941e+00
-3.503642883300781250e+02	1.986784577369689941e+00
-3.493642883300781250e+02	3.973569154739379883e+00
-3.483642883300781250e+02	3.973569154739379883e+00
-3.483642883300781250e+02	5.960353851318359375e+00
-3.473642883300781250e+02	5.960353851318359375e+00
-3.463642883300781250e+02	9.933922767639160156e+00
-3.453642883300781250e+02	3.576212310791015625e+01
-3.443642883300781250e+02	1.609295501708984375e+02
-3.433642883300781250e+02	1.966916809082031250e+02
-3.413642883300781250e+02	2.086123809814453125e+02
-3.413642883300781250e+02	1.887445373535156250e+02
-3.403642883300781250e+02	2.086123809814453125e+02
-3.393642883300781250e+02	1.887445373535156250e+02
-3.383642883300781250e+02	1.887445373535156250e+02
-3.373642883300781250e+02	1.788106231689453125e+02
-3.363642883300781250e+02	1.688766937255859375e+02
-3.363642883300781250e+02	1.688766937255859375e+02
-3.353642883300781250e+02	1.589427642822265625e+02
-3.343642883300781250e+02	1.589427642822265625e+02
-3.333642883300781250e+02	1.509956359863281250e+02
-3.323642883300781250e+02	1.509956359863281250e+02
-3.313642883300781250e+02	1.470220642089843750e+02
-3.303642883300781250e+02	1.460286712646484375e+02
-3.293642883300781250e+02	1.370881347656250000e+02
-3.283642883300781250e+02	1.351013488769531250e+02
-3.273642883300781250e+02	1.331145629882812500e+02
-3.263642883300781250e+02	1.400683135986328125e+02
-3.253642883300781250e+02	1.341079559326171875e+02
-3.253642883300781250e+02	1.341079559326171875e+02
-3.243642883300781250e+02	1.261608200073242188e+02
-3.233642883300781250e+02	1.281476135253906250e+02
-3.223642883300781250e+02	1.241740417480468750e+02
-3.213642883300781250e+02	1.261608200073242188e+02
-3.203642883300781250e+02	1.281476135253906250e+02
-3.193642883300781250e+02	1.281476135253906250e+02
-3.183642883300781250e+02	1.231806488037109375e+02
-3.183642883300781250e+02	1.241740417480468750e+02
-3.173642883300781250e+02	1.211938629150390625e+02
-3.163642883300781250e+02	1.251674346923828125e+02
-3.153642883300781250e+02	1.221872558593750000e+02
-3.143642883300781250e+02	1.221872558593750000e+02
-3.133642883300781250e+02	1.241740417480468750e+02
-3.133642883300781250e+02	1.172202911376953125e+02
-3.123642883300781250e+02	1.172202911376953125e+02
-3.113642883300781250e+02	1.172202911376953125e+02
-3.103642883300781250e+02	1.122533340454101562e+02
-3.093642883300781250e+02	1.122533340454101562e+02
-3.083642883300781250e+02	1.211938629150390625e+02
-3.073642883300781250e+02	1.182136840820312500e+02
-3.073642883300781250e+02	1.182136840820312500e+02
-3.063642883300781250e+02	1.142401123046875000e+02
-3.053642883300781250e+02	1.182136840820312500e+02
-3.043642883300781250e+02	1.211938629150390625e+02
-3.033642883300781250e+02	1.192070770263671875e+02
-3.023642883300781250e+02	1.241740417480468750e+02
-3.013642883300781250e+02	1.142401123046875000e+02
-3.003642883300781250e+02	1.142401123046875000e+02
-2.993642883300781250e+02	1.172202911376953125e+02
-2.993642883300781250e+02	1.122533340454101562e+02
-2.983642883300781250e+02	1.092731552124023438e+02
-2.973642883300781250e+02	1.132467269897460938e+02
-2.963642883300781250e+02	1.132467269897460938e+02
-2.953642883300781250e+02	1.102665481567382812e+02
-2.943642883300781250e+02	1.092731552124023438e+02
-2.943642883300781250e+02	1.052995834350585938e+02
-2.933642883300781250e+02	1.092731552124023438e+02
-2.923642883300781250e+02	1.082797622680664062e+02
-2.913642883300781250e+02	1.072863693237304688e+02
-2.903642883300781250e+02	1.043061904907226562e+02
-2.893642883300781250e+02	1.072863693237304688e+02
-2.883642883300781250e+02	1.072863693237304688e+02
-2.883642883300781250e+02	1.013260192871093750e+02
-2.863642883300781250e+02	1.052995834350585938e+02
-2.863642883300781250e+02	1.023194046020507812e+02
-2.853642883300781250e+02	1.013260192871093750e+02
-2.843642883300781250e+02	9.834584045410156250e+01
-2.833642883300781250e+02	9.933923339843750000e+01
-2.823642883300781250e+02	9.735244750976562500e+01
-2.813642883300781250e+02	9.834584045410156250e+01
-2.813642883300781250e+02	9.735244750976562500e+01
-2.803642883300781250e+02	9.933923339843750000e+01
-2.783642883300781250e+02	9.536566162109375000e+01
-2.783642883300781250e+02	9.635905456542968750e+01
-2.773642883300781250e+02	9.933923339843750000e+01
-2.763642883300781250e+02	9.238548278808593750e+01
-2.753642883300781250e+02	9.437226867675781250e+01
-2.743642883300781250e+02	9.437226867675781250e+01
-2.733642883300781250e+02	9.437226867675781250e+01
-2.733642883300781250e+02	9.238548278808593750e+01
-2.723642883300781250e+02	9.039869689941406250e+01
-2.713642883300781250e+02	9.337887573242187500e+01
-2.703642883300781250e+02	9.337887573242187500e+01
-2.693642883300781250e+02	9.039869689941406250e+01
-2.683642883300781250e+02	8.642513275146484375e+01
-2.673642883300781250e+02	8.344495391845703125e+01
-2.673642883300781250e+02	8.543173980712890625e+01
-2.663642883300781250e+02	8.841191864013671875e+01
-2.653642883300781250e+02	8.841191864013671875e+01
-2.643642883300781250e+02	8.245156097412109375e+01
-2.633642883300781250e+02	8.245156097412109375e+01
-2.623642883300781250e+02	8.543173980712890625e+01
-2.613642883300781250e+02	8.046477508544921875e+01
-2.603642883300781250e+02	7.847798919677734375e+01
-2.603642883300781250e+02	8.046477508544921875e+01
-2.593642883300781250e+02	7.847798919677734375e+01
-2.583642883300781250e+02	7.649121093750000000e+01
-2.573642883300781250e+02	7.748460388183593750e+01
-2.563642883300781250e+02	7.450442504882812500e+01
-2.553642883300781250e+02	7.351103210449218750e+01
-2.543642883300781250e+02	7.947138214111328125e+01
-2.533642883300781250e+02	7.351103210449218750e+01
-2.533642883300781250e+02	7.251763916015625000e+01
-2.523642883300781250e+02	7.251763916015625000e+01
-2.513642883300781250e+02	7.251763916015625000e+01
-2.503642883300781250e+02	7.152424621582031250e+01
-2.493642883300781250e+02	7.053085327148437500e+01
-2.493642883300781250e+02	6.854406738281250000e+01
-2.483642883300781250e+02	6.755067443847656250e+01
-2.483642883300781250e+02	7.053085327148437500e+01
-2.483642883300781250e+02	6.953746032714843750e+01
-2.473642883300781250e+02	6.755067443847656250e+01
-2.473642883300781250e+02	7.152424621582031250e+01
-2.473642883300781250e+02	6.457050323486328125e+01
-2.463642883300781250e+02	6.357710647583007812e+01
-2.453642883300781250e+02	6.457050323486328125e+01
-2.443642883300781250e+02	6.457050323486328125e+01
-2.433642883300781250e+02	6.556389617919921875e+01
-2.423642883300781250e+02	5.861014556884765625e+01
-2.423642883300781250e+02	5.861014556884765625e+01
-2.413642883300781250e+02	5.960353851318359375e+01
-2.403642883300781250e+02	6.059693145751953125e+01
-2.393642883300781250e+02	6.059693145751953125e+01
-2.383642883300781250e+02	5.761675262451171875e+01
-2.373642883300781250e+02	5.761675262451171875e+01
-2.373642883300781250e+02	5.761675262451171875e+01
-2.363642883300781250e+02	5.364318466186523438e+01
-2.343642883300781250e+02	5.066300964355468750e+01
-2.343642883300781250e+02	5.066300964355468750e+01
-2.333642883300781250e+02	4.867622375488281250e+01
-2.323642883300781250e+02	4.470265579223632812e+01
-2.313642883300781250e+02	4.470265579223632812e+01
-2.303642883300781250e+02	4.370926284790039062e+01
-2.293642883300781250e+02	3.973569107055664062e+01
-2.293642883300781250e+02	3.576212310791015625e+01
-2.273642883300781250e+02	3.119251823425292969e+01
-2.273642883300781250e+02	3.079516220092773438e+01
-2.263642883300781250e+02	2.682159233093261719e+01
-2.253642883300781250e+02	2.443745040893554688e+01
-2.243642883300781250e+02	2.344405937194824219e+01
-2.233642883300781250e+02	2.026520347595214844e+01
-2.223642883300781250e+02	1.907313156127929688e+01
-2.213642883300781250e+02	1.907313156127929688e+01
-2.213642883300781250e+02	1.827841758728027344e+01
-2.193642883300781250e+02	1.569559860229492188e+01
-2.193642883300781250e+02	1.649031257629394531e+01
-2.183642883300781250e+02	1.490088462829589844e+01
-2.173642883300781250e+02	1.549691963195800781e+01
-2.163642883300781250e+02	1.370881366729736328e+01
-2.153642883300781250e+02	1.331145668029785156e+01
-2.143642883300781250e+02	1.271542167663574219e+01
-2.143642883300781250e+02	1.251674270629882812e+01
-2.133642883300781250e+02	1.231806468963623047e+01
-2.133642883300781250e+02	1.686289024353027344e+01
-2.123642883300781250e+02	1.211938571929931641e+01
-2.123642883300781250e+02	1.673513984680175781e+01
-2.113642883300781250e+02	1.211938571929931641e+01
-2.113642883300781250e+02	1.711838722229003906e+01
-2.103642883300781250e+02	1.152335071563720703e+01
-2.093642883300781250e+02	1.596864509582519531e+01
-2.093642883300781250e+02	1.172202968597412109e+01
-2.093642883300781250e+02	1.132467269897460938e+01
-2.083642883300781250e+02	1.072863674163818359e+01
-2.083642883300781250e+02	1.532989978790283203e+01
-2.073642883300781250e+02	1.481890296936035156e+01
-2.073642883300781250e+02	1.072863674163818359e+01
-2.063642883300781250e+02	1.052995872497558594e+01
-2.053642883300781250e+02	1.013260173797607422e+01
-2.053642883300781250e+02	1.456340408325195312e+01
-2.043642883300781250e+02	4.522320270538330078e+00
-2.043642883300781250e+02	1.430790615081787109e+01
-2.033642883300781250e+02	4.522320270538330078e+00
-2.033642883300781250e+02	1.366915988922119141e+01
-2.023642883300781250e+02	4.522320270538330078e+00
-2.023642883300781250e+02	1.264716720581054688e+01
-2.013642883300781250e+02	1.290266513824462891e+01
-2.013642883300781250e+02	4.522320270538330078e+00
-2.003642883300781250e+02	4.522320270538330078e+00
-1.993642883300781250e+02	1.175292301177978516e+01
-1.993642883300781250e+02	4.522320270538330078e+00
-1.983642883300781250e+02	1.188067245483398438e+01
-1.973642883300781250e+02	1.175292301177978516e+01
-1.953642883300781250e+02	1.124192619323730469e+01
-1.943642883300781250e+02	1.111417675018310547e+01
-1.933642883300781250e+02	1.098642826080322266e+01
-1.913642883300781250e+02	9.964434623718261719e+00
-1.903642883300781250e+02	9.325688362121582031e+00
-1.893642883300781250e+02	9.197939872741699219e+00
-1.873642883300781250e+02	9.197939872741699219e+00
-1.863642883300781250e+02	9.197939872741699219e+00
-1.853642883300781250e+02	8.814692497253417969e+00
-1.843642883300781250e+02	9.453437805175781250e+00
-1.833642883300781250e+02	9.197939872741699219e+00
-1.823642883300781250e+02	9.325688362121582031e+00
-1.813642883300781250e+02	9.581187248229980469e+00
-1.803642883300781250e+02	9.708936691284179688e+00
-1.793642883300781250e+02	9.453437805175781250e+00
-1.783642883300781250e+02	9.836685180664062500e+00
-1.773642883300781250e+02	9.836685180664062500e+00
-1.773642883300781250e+02	9.964434623718261719e+00
-1.763642883300781250e+02	1.021993255615234375e+01
-1.753642883300781250e+02	1.047543144226074219e+01
-1.743642883300781250e+02	1.034768199920654297e+01
-1.733642883300781250e+02	1.047543144226074219e+01
-1.723642883300781250e+02	1.085867881774902344e+01
-1.713642883300781250e+02	1.085867881774902344e+01
-1.703642883300781250e+02	1.136967563629150391e+01
-1.693642883300781250e+02	1.226391983032226562e+01
-1.683642883300781250e+02	1.226391983032226562e+01
-1.673642883300781250e+02	1.239166831970214844e+01
-1.663642883300781250e+02	1.213617038726806641e+01
-1.663642883300781250e+02	1.315816402435302734e+01
-1.653642883300781250e+02	1.341366195678710938e+01
-1.643642883300781250e+02	1.418015670776367188e+01
-1.633642883300781250e+02	1.418015670776367188e+01
-1.623642883300781250e+02	1.418015670776367188e+01
-1.613642883300781250e+02	1.443565559387207031e+01
-1.613642883300781250e+02	1.545764827728271484e+01
-1.603642883300781250e+02	1.571314716339111328e+01
-1.593642883300781250e+02	1.647964096069335938e+01
-1.583642883300781250e+02	1.673513984680175781e+01
-1.573642883300781250e+02	1.801263236999511719e+01
-1.563642883300781250e+02	1.852362823486328125e+01
-1.563642883300781250e+02	1.929012298583984375e+01
-1.553642883300781250e+02	2.082311248779296875e+01
-1.533642883300781250e+02	1.589427661895751953e+01
-1.523642883300781250e+02	1.788106155395507812e+01
-1.513642883300781250e+02	2.284802246093750000e+01
-1.503642883300781250e+02	2.284802246093750000e+01
-1.493642883300781250e+02	2.582819938659667969e+01
-1.483642883300781250e+02	2.781498527526855469e+01
-1.483642883300781250e+02	3.377533721923828125e+01
-1.473642883300781250e+02	3.377533721923828125e+01
-1.463642883300781250e+02	4.072908401489257812e+01
-1.453642883300781250e+02	4.370926284790039062e+01
-1.443642883300781250e+02	5.066300964355468750e+01
-1.433642883300781250e+02	5.165639877319335938e+01
-1.423642883300781250e+02	5.861014556884765625e+01
-1.413642883300781250e+02	6.556389617919921875e+01
-1.403642883300781250e+02	7.649121093750000000e+01
-1.403642883300781250e+02	7.549781799316406250e+01
-1.393642883300781250e+02	8.344495391845703125e+01
-1.383642883300781250e+02	9.238548278808593750e+01
-1.373642883300781250e+02	9.139208984375000000e+01
-1.363642883300781250e+02	9.139208984375000000e+01
-1.363642883300781250e+02	9.834584045410156250e+01
-1.353642883300781250e+02	1.132467269897460938e+02
-1.343642883300781250e+02	1.132467269897460938e+02
-1.333642883300781250e+02	1.112599411010742188e+02
-1.323642883300781250e+02	1.192070770263671875e+02
-1.313642883300781250e+02	1.261608200073242188e+02
-1.303642883300781250e+02	1.271542129516601562e+02
-1.303642883300781250e+02	1.261608200073242188e+02
-1.293642883300781250e+02	1.341079559326171875e+02
-1.283642883300781250e+02	1.390749206542968750e+02
