
#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-138.0	0.19375	3.5625	2
-139.0	0.2	3.25	2
-140.0	0.19375	3.125	2
-141.0	0.19375	3.0625	2
-142.0	0.19375	2.875	2
-143.0	0.19375	2.8125	2
-143.0	0.2	2.6875	2
-144.0	0.2	2.625	2
-146.0	0.19375	2.5	2
-146.0	0.2	2.5	2
-147.0	0.19375	2.5	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-148.0	0.19375	2.4375	2
-148.0	0.19375	2.34375	2
-149.0	0.19375	2.28125	2
-150.0	0.19375	2.21875	2
-150.0	0.19375	2.25	2
-151.0	0.19375	2.28125	2
-152.0	0.2	2.15625	2
-152.0	0.19375	2.21875	2
-153.0	0.19375	2.3125	2
-153.0	0.19375	2.125	2
-154.0	0.19375	2.09375	2
-155.0	0.19375	2.0625	2
-156.0	0.19375	2.0625	2
-156.0	0.19375	2.03125	2
-157.0	0.19375	2.03125	2
-158.0	0.19375	2.0	2
-159.0	0.19375	1.9375	2
-160.0	0.19375	1.875	2
-161.0	0.19375	1.8125	2
-162.0	0.19375	1.75	2
-163.0	0.19375	1.8125	2
-163.0	0.19375	1.71875	2
-164.0	0.19375	1.6875	2
-165.0	0.2	1.6875	2
-166.0	0.19375	1.71875	2
-167.0	0.19375	1.625	2
-168.0	0.19375	1.625	2
-169.0	0.2	1.625	2
-169.0	0.2	1.5625	2
-170.0	0.2	1.5625	2
-171.0	0.19375	1.5625	2
-172.0	0.19375	1.53125	2
-173.0	0.19375	1.53125	2
-174.0	0.19375	1.53125	2
-175.0	0.19375	1.5	2
-175.0	0.19375	1.5	2
-176.0	0.2	1.4375	2
-177.0	0.19375	1.46875	2
-178.0	0.2	1.375	2
-179.0	0.2	1.34375	2
-180.0	0.19375	1.28125	2
-181.0	0.19375	1.34375	2
-181.0	0.19375	1.3125	2
-182.0	0.19375	1.21875	2
-183.0	0.19375	1.09375	2
-184.0	0.19375	1.09375	2
-185.0	0.19375	0.9375	2
-186.0	0.2	0.84375	2
-186.0	0.19375	0.84375	2
-187.0	0.19375	0.8125	2
-188.0	0.19375	0.78125	2
-189.0	0.19375	0.8125	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-191.0	0.19375	0.75	2
-191.0	0.19375	0.75	2
-191.0	0.2	0.7125	2
-192.0	0.19375	0.70625	2
-193.0	0.19375	0.6875	2
-195.0	0.19375	0.7	2
-196.0	0.19375	0.73125	2
-197.0	0.19375	0.71875	2
-198.0	0.19375	0.725	2
-199.0	0.19375	0.725	2
-201.0	0.19375	0.74375	2
-202.0	0.2	0.76875	2
-203.0	0.19375	0.80625	2
-205.0	0.19375	0.79375	2
-206.0	0.19375	0.8125	2
-207.0	0.2	0.84375	2
-209.0	0.19375	0.86875	2
-210.0	0.2	0.88125	2
-212.0	0.19375	0.95	2
-213.0	0.19375	0.9625	2
-214.0	0.19375	0.99375	2
-215.0	0.2	1.0125	2
-217.0	0.19375	1.05625	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-218.0	0.19375	1.09375	2
-219.0	0.19375	1.125	2
-220.0	0.19375	1.15625	2
-222.0	0.2	1.21875	2
-223.0	0.2	1.28125	2
-224.0	0.19375	1.3125	2
-225.0	0.2	1.3125	2
-227.0	0.19375	1.375	2
-228.0	0.19375	1.4375	2
-229.0	0.2	1.46875	2
-231.0	0.2	1.53125	2
-232.0	0.19375	1.71875	2
-233.0	0.19375	1.875	2
-234.0	0.19375	2.0	2
-236.0	0.19375	2.3125	2
-237.0	0.19375	2.4375	2
-238.0	0.1875	2.78125	2
-240.0	0.1875	2.9375	2
-241.0	0.1875	3.375	2
-242.0	0.1875	3.53125	2
-243.0	0.1875	3.78125	2
-245.0	0.1875	3.96875	2
-246.0	0.1875	4.375	2
-248.0	0.1875	4.625	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-249.0	0.19375	4.875	2
-250.0	0.1875	5.0	2
-250.0	0.1875	5.125	2
-250.0	0.1875	5.1875	2
-251.0	0.1875	5.25	2
-253.0	0.1875	5.5	2
-253.0	0.1875	5.6875	2
-254.0	0.1875	5.8125	2
-255.0	0.1875	5.8125	2
-256.0	0.1875	6.0625	2
-256.0	0.1875	6.1875	2
-257.0	0.1875	6.375	2
-258.0	0.1875	6.5625	2
-259.0	0.1875	6.625	2
-260.0	0.19375	6.9375	2
-261.0	0.1875	7.0	2
-262.0	0.1875	7.125	2
-263.0	0.1875	7.0625	2
-263.0	0.1875	7.4375	2
-264.0	0.18125	7.375	2
-265.0	0.1875	7.8125	2
-266.0	0.1875	7.8125	2
-267.0	0.1875	7.875	2
-268.0	0.1875	8.125	2
-269.0	0.1875	8.1875	2
-269.0	0.19375	8.3125	2
-270.0	0.1875	8.4375	2
-271.0	0.18125	8.5	2
-272.0	0.1875	8.9375	2
-273.0	0.1875	8.75	2
-273.0	0.18125	8.9375	2
-274.0	0.1875	8.75	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-276.0	0.1875	22.8125	2
-276.0	0.18125	22.65625	2
-277.0	0.18125	23.28125	2
-278.0	0.18125	23.59375	2
-278.0	0.18125	23.59375	2
-279.0	0.1875	23.75	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-280.0	0.1875	9.6875	2
-280.0	0.18125	10.0	2
-281.0	0.18125	9.84375	2
-282.0	0.1875	9.84375	2
-282.0	0.18125	10.15625	2
-283.0	0.1875	10.15625	2
-283.0	0.1875	10.15625	2
-283.0	0.19375	10.3125	2
-284.0	0.1875	10.3125	2
-284.0	0.18125	10.3125	2
-285.0	0.18125	10.625	2
-286.0	0.1875	10.3125	2
-287.0	0.19375	10.3125	2
-287.0	0.1875	10.3125	2
-288.0	0.1875	10.625	2
-289.0	0.1875	10.78125	2
-290.0	0.18125	10.78125	2
-290.0	0.1875	11.09375	2
-291.0	0.18125	10.78125	2
-292.0	0.18125	10.9375	2
-293.0	0.1875	10.9375	2
-293.0	0.1875	10.9375	2
-294.0	0.1875	10.9375	2
-295.0	0.1875	10.9375	2
-296.0	0.18125	10.9375	2
-296.0	0.1875	11.09375	2
-297.0	0.18125	11.25	2
-298.0	0.1875	11.25	2
-299.0	0.1875	11.25	2
-299.0	0.1875	11.40625	2
-300.0	0.18125	11.40625	2
-301.0	0.19375	11.25	2
-302.0	0.1875	11.25	2
-302.0	0.1875	11.5625	2
-303.0	0.1875	11.71875	2
-304.0	0.19375	11.5625	2
-304.0	0.1875	11.875	2
-305.0	0.1875	12.03125	2
-306.0	0.1875	11.71875	2
-307.0	0.1875	11.71875	2
-308.0	0.1875	12.03125	2
-309.0	0.18125	12.03125	2
-309.0	0.18125	12.03125	2
-310.0	0.1875	12.34375	2
-311.0	0.1875	12.5	2
-312.0	0.1875	12.5	2
-313.0	0.1875	12.65625	2
-314.0	0.1875	13.125	2
-314.0	0.1875	13.125	2
-315.0	0.1875	13.125	2
-317.0	0.19375	13.28125	2
-317.0	0.1875	13.28125	2
-318.0	0.1875	13.28125	2
-319.0	0.1875	13.59375	2
-320.0	0.1875	13.59375	2
-321.0	0.1875	13.90625	2
-322.0	0.19375	14.0625	2
-322.0	0.1875	13.90625	2
-323.0	0.1875	13.90625	2
-324.0	0.1875	14.375	2
-325.0	0.1875	14.53125	2
-326.0	0.18125	14.375	2
-327.0	0.18125	14.53125	2
-328.0	0.18125	14.375	2
-329.0	0.1875	14.375	2
-329.0	0.18125	14.375	2
-330.0	0.18125	14.6875	2
-331.0	0.1875	14.53125	2
-332.0	0.1875	14.84375	2
-333.0	0.1875	15.15625	2
-334.0	0.1875	15.15625	2
-335.0	0.1875	16.25	2
-335.0	0.18125	16.71875	2
-336.0	0.1875	16.71875	2
-337.0	0.19375	16.40625	2
-338.0	0.1875	17.1875	2
-339.0	0.1875	17.5	2
-340.0	0.18125	16.71875	2
-341.0	0.18125	17.34375	2
-342.0	0.1875	17.65625	2
-343.0	0.1875	20.46875	2
-343.0	0.1875	20.46875	2
-344.0	0.1875	21.5625	2
-345.0	0.18125	21.71875	2
-346.0	0.1875	22.03125	2
-347.0	0.1875	23.28125	2
-348.0	0.1875	23.4375	2
-349.0	0.1875	23.75	2
-350.0	0.1875	24.6875	2

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-351.0	0.1875	2.625	3
-351.0	0.1875	2.3125	3
-351.0	0.1875	2.25	3
-352.0	0.19375	2.125	3
-352.0	0.19375	2.0	3
-353.0	0.19375	1.75	3
-354.0	0.1875	1.6875	3
-355.0	0.1875	1.6875	3
-356.0	0.19375	1.8125	3
-357.0	0.1875	2.125	3
-357.0	0.1875	2.375	3
-358.0	0.1875	2.5	3
-359.0	0.1875	2.4375	3
-360.0	0.1875	2.4375	3
-361.0	0.1875	2.0625	3
-362.0	0.1875	1.875	3
-362.0	0.1875	1.875	3
-363.0	0.1875	1.875	3
-365.0	0.1875	2.0625	3
-365.0	0.1875	2.0625	3
-366.0	0.1875	2.5625	3
-367.0	0.1875	3.0625	3
-368.0	0.1875	4.375	3
-369.0	0.1875	8.9375	3
-369.0	0.1875	11.0625	3

#Filter:op09,op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-371.0	0.1875	1.125	4
-371.0	0.19375	0.71875	4
-371.0	0.19375	0.6875	4
-371.0	0.1875	0.59375	4
-372.0	0.1875	0.5625	4
-372.0	0.1875	0.6875	4
-373.0	0.1875	1.0	4
-374.0	0.19375	0.6875	4
-375.0	0.1875	0.34375	4
-376.0	0.1875	0.3125	4

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-377.0	0.1875	1.625	3
-377.0	0.19375	1.53125	3
-378.0	0.1875	1.53125	3
-379.0	0.1875	1.46875	3
-379.0	0.19375	1.4375	3
-380.0	0.19375	1.40625	3
-380.0	0.19375	1.4375	3
-381.0	0.19375	1.40625	3
-382.0	0.1875	1.40625	3
-383.0	0.19375	1.375	3
-383.0	0.19375	1.375	3
-384.0	0.19375	1.53125	3
-385.0	0.1875	2.59375	3
-386.0	0.1875	2.59375	3
-386.0	0.1875	4.125	3
-387.0	0.1875	5.53125	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-388.0	0.19375	4.53125	3
-388.0	0.19375	3.75	3
-389.0	0.19375	3.28125	3
-389.0	0.1875	3.125	3
-389.0	0.1875	3.125	3
-390.0	0.2	2.96875	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-390.0	0.19375	2.75	3
-391.0	0.19375	2.75	3
-391.0	0.19375	2.625	3
-391.0	0.2	2.5625	3
-391.0	0.19375	2.5625	3
-392.0	0.19375	2.4375	3
-393.0	0.2	2.125	3
-393.0	0.19375	2.125	3
-394.0	0.1875	1.9375	3
-395.0	0.1875	1.875	3
-395.0	0.1875	1.875	3
-396.0	0.1875	1.875	3
-397.0	0.19375	1.8125	3
-397.0	0.2	1.8125	3
-398.0	0.2	1.875	3
-399.0	0.1875	1.875	3
-399.0	0.19375	1.8125	3
-400.0	0.19375	1.75	3
-401.0	0.19375	1.75	3
-402.0	0.2	1.75	3
-403.0	0.19375	1.6875	3
-404.0	0.19375	1.6875	3
-404.0	0.2	1.625	3
-405.0	0.2	1.5	3
-406.0	0.19375	1.5	3
-407.0	0.19375	1.5	3
-407.0	0.2	1.4375	3
-409.0	0.2	1.4375	3
-409.0	0.19375	1.375	3
-410.0	0.19375	1.4375	3
-411.0	0.19375	1.4375	3
-412.0	0.19375	1.4375	3
-413.0	0.19375	1.3125	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-414.0	0.2	1.3125	3
-414.0	0.19375	1.3125	3
-414.0	0.19375	1.34375	3
-415.0	0.19375	1.328125	3
-416.0	0.19375	1.375	3
-417.0	0.19375	1.296875	3
-418.0	0.19375	1.3125	3
-418.0	0.19375	1.3125	3
-419.0	0.19375	1.3125	3
-420.0	0.19375	1.296875	3
-421.0	0.2	1.234375	3
-422.0	0.19375	1.21875	3
-423.0	0.19375	1.265625	3
-423.0	0.19375	1.21875	3
-424.0	0.19375	1.21875	3
-426.0	0.2	1.171875	3
-426.0	0.19375	1.171875	3
-427.0	0.19375	1.15625	3
-428.0	0.2	1.1875	3
-429.0	0.19375	1.140625	3
-430.0	0.19375	1.171875	3
-431.0	0.19375	1.15625	3
-431.0	0.19375	1.125	3
-432.0	0.19375	1.15625	3
-433.0	0.19375	1.125	3
-434.0	0.19375	1.125	3
-435.0	0.19375	1.140625	3
-436.0	0.19375	1.078125	3
-437.0	0.19375	1.078125	3
-437.0	0.2	1.046875	3
-438.0	0.2	1.0625	3
-439.0	0.19375	1.0625	3
-440.0	0.19375	1.046875	3
-441.0	0.19375	1.0	3
-441.0	0.19375	1.015625	3
-443.0	0.19375	1.0	3
-444.0	0.2	0.984375	3
-444.0	0.2	0.984375	3
-445.0	0.19375	0.96875	3
-446.0	0.19375	0.953125	3
-447.0	0.19375	0.96875	3
-448.0	0.19375	0.96875	3
-448.0	0.1875	0.921875	3
-449.0	0.1875	0.9375	3
-450.0	0.1875	0.921875	3
-451.0	0.1875	0.921875	3
-452.0	0.19375	0.921875	3
-453.0	0.1875	0.890625	3
-454.0	0.1875	0.875	3
-454.0	0.1875	0.875	3
-455.0	0.1875	0.875	3
-456.0	0.1875	0.859375	3
-457.0	0.1875	0.859375	3
-458.0	0.19375	0.828125	3
-459.0	0.1875	0.796875	3
-460.0	0.19375	0.796875	3
-460.0	0.19375	0.78125	3
-461.0	0.19375	0.78125	3
-462.0	0.19375	0.78125	3
-463.0	0.1875	0.734375	3
-464.0	0.19375	0.78125	3
-464.0	0.1875	0.75	3
-465.0	0.1875	0.75	3
-466.0	0.1875	0.71875	3
-467.0	0.1875	0.71875	3
-467.0	0.19375	0.71875	3
-468.0	0.19375	0.671875	3
-469.0	0.1875	0.703125	3
-470.0	0.1875	0.671875	3
-471.0	0.19375	0.671875	3
-471.0	0.19375	0.640625	3
-472.0	0.1875	0.625	3
-473.0	0.19375	0.609375	3
-474.0	0.1875	0.609375	3
-475.0	0.1875	0.625	3
-476.0	0.1875	0.5625	3
-476.0	0.19375	0.5625	3
-477.0	0.1875	0.5625	3
-478.0	0.1875	0.5625	3
-479.0	0.1875	0.5625	3
-480.0	0.1875	0.546875	3
-481.0	0.19375	0.515625	3
-482.0	0.1875	0.515625	3
-483.0	0.1875	0.484375	3
-484.0	0.1875	0.5	3
-484.0	0.1875	0.484375	3
-485.0	0.1875	0.453125	3
-486.0	0.1875	0.484375	3
-487.0	0.1875	0.484375	3
-487.0	0.1875	0.4375	3
-489.0	0.1875	0.4375	3
-489.0	0.19375	0.40625	3

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-491.0	0.1875	4.1875	2
-491.0	0.19375	4.1875	2
-491.0	0.1875	4.0625	2
-492.0	0.19375	4.125	2
-492.0	0.1875	4.1875	2
-493.0	0.1875	4.0625	2
-494.0	0.19375	4.0625	2
-495.0	0.1875	3.8125	2
-496.0	0.19375	3.625	2
-496.0	0.19375	3.4375	2
-497.0	0.19375	3.4375	2
-498.0	0.19375	3.25	2
-499.0	0.19375	3.1875	2
-500.0	0.2	3.0625	2
-501.0	0.19375	2.9375	2
-501.0	0.2	2.875	2
-502.0	0.1875	2.8125	2
-503.0	0.1875	2.75	2
-503.0	0.19375	2.5	2
-504.0	0.1875	2.4375	2
-505.0	0.1875	2.5	2
-506.0	0.19375	2.1875	2
-507.0	0.1875	2.125	2
-508.0	0.2	1.875	2
-508.0	0.19375	1.75	2
-509.0	0.19375	1.5625	2
-510.0	0.19375	1.4375	2
-511.0	0.19375	1.3125	2
-512.0	0.2	1.0625	2
-513.0	0.2	0.9375	2
-513.0	0.19375	0.8125	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-515.0	0.19375	0.6875	2
-517.0	0.1875	0.546875	2
-518.0	0.19375	0.546875	2
-519.0	0.2	0.46875	2
-520.0	0.19375	0.453125	2
-521.0	0.19375	0.4375	2
-523.0	0.19375	0.421875	2
-524.0	0.19375	0.40625	2
-525.0	0.19375	0.390625	2
-527.0	0.19375	0.375	2
-528.0	0.19375	0.359375	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-529.0	0.19375	0.34375	2
-529.0	0.2	0.3375	2
-530.0	0.19375	0.3375	2
-530.0	0.19375	0.3375	2
-531.0	0.19375	0.325	2
-532.0	0.19375	0.31875	2
-533.0	0.19375	0.3125	2
-533.0	0.19375	0.3125	2
-534.0	0.2	0.30625	2
-535.0	0.19375	0.3	2
-536.0	0.2	0.3	2
-537.0	0.19375	0.2875	2
-538.0	0.19375	0.29375	2
-538.0	0.19375	0.29375	2
-539.0	0.19375	0.275	2
-540.0	0.19375	0.2875	2
-541.0	0.19375	0.2875	2
-542.0	0.19375	0.28125	2
-542.0	0.19375	0.28125	2
-543.0	0.19375	0.275	2
-544.0	0.19375	0.275	2
-545.0	0.19375	0.2875	2
-545.0	0.19375	0.275	2
-546.0	0.2	0.2875	2
-547.0	0.19375	0.29375	2
-548.0	0.19375	0.3125	2
-549.0	0.19375	0.3	2
-550.0	0.19375	0.3125	2
-551.0	0.19375	0.3125	2
-552.0	0.2	0.325	2
-552.0	0.2	0.3375	2
-553.0	0.19375	0.34375	2
-554.0	0.19375	0.3625	2
-555.0	0.19375	0.3875	2
-556.0	0.2	0.3875	2
-556.0	0.19375	0.4125	2
-558.0	0.19375	0.43125	2
-558.0	0.19375	0.4625	2
-559.0	0.19375	0.475	2
-560.0	0.19375	0.48125	2
-561.0	0.19375	0.50625	2
-562.0	0.19375	0.51875	2
-563.0	0.2	0.53125	2
-563.0	0.19375	0.5625	2
-564.0	0.19375	0.5625	2
-565.0	0.19375	0.5625	2
-566.0	0.19375	0.575	2
-566.0	0.19375	0.60625	2
-568.0	0.19375	0.59375	2
-568.0	0.19375	0.6125	2
-569.0	0.2	0.6375	2
-570.0	0.2	0.725	2
-570.0	0.19375	0.725	2
-572.0	0.19375	0.75625	2
-572.0	0.19375	0.79375	2
-573.0	0.19375	0.85	2
-574.0	0.19375	0.89375	2
-575.0	0.19375	0.95625	2
-576.0	0.19375	1.01875	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-577.0	0.2	1.25	2
-578.0	0.2	1.625	2
-580.0	0.19375	2.0625	2
-580.0	0.2	3.5625	2
-580.0	0.19375	3.9375	2
-581.0	0.2	6.4375	2
-580.0	0.2	7.75	2
-582.0	0.19375	11.0625	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-583.0	0.19375	14.84375	2
-584.0	0.19375	19.21875	2
-584.0	0.19375	20.0	2
-586.0	0.2	21.71875	2
-586.0	0.19375	24.0625	2
-587.0	0.19375	26.09375	2

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-589.0	0.19375	2.96875	3
-590.0	0.2	3.0625	3
-591.0	0.19375	3.1875	3
-592.0	0.19375	3.59375	3
-594.0	0.2	3.75	3
-594.0	0.19375	3.78125	3
-596.0	0.19375	3.96875	3
-597.0	0.19375	3.9375	3
-598.0	0.2	4.21875	3
-600.0	0.2	4.1875	3
-601.0	0.2	4.4375	3
-602.0	0.19375	4.40625	3
-604.0	0.19375	4.65625	3
-605.0	0.19375	4.75	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
-605.0	0.19375	5.125	3
-606.0	0.19375	4.8125	3
-605.0	0.19375	5.1875	3
-607.0	0.2	5.5625	3
-608.0	0.2	5.3125	3
-609.0	0.19375	5.5625	3
-610.0	0.19375	5.6875	3
-612.0	0.19375	5.8125	3
-613.0	0.2	5.5	3
-614.0	0.2	6.0625	3
-616.0	0.2	6.25	3
-617.0	0.19375	6.25	3
-618.0	0.19375	6.0625	3
-619.0	0.19375	6.25	3
-621.0	0.2	6.5	3
-622.0	0.19375	6.6875	3
-623.0	0.19375	6.9375	3
-625.0	0.19375	6.875	3
-626.0	0.19375	6.625	3
-627.0	0.19375	6.8125	3
-628.0	0.19375	7.25	3
-630.0	0.2	7.125	3
-631.0	0.2	7.4375	3
-632.0	0.19375	7.375	3
-634.0	0.19375	7.4375	3
-635.0	0.19375	7.5	3
-636.0	0.2	7.25	3
-637.0	0.2	7.625	3
-639.0	0.19375	7.6875	3
-640.0	0.19375	8.0625	3
