
#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
106.0	0.1875	1.0625	3
107.0	0.1875	1.015625	3
108.0	0.1875	1.0	3
109.0	0.1875	1.015625	3
110.0	0.1875	1.015625	3
111.0	0.1875	1.03125	3
112.0	0.1875	0.921875	3
112.0	0.1875	0.921875	3
113.0	0.1875	0.9375	3
114.0	0.1875	0.953125	3
115.0	0.1875	0.953125	3
116.0	0.1875	0.90625	3
117.0	0.1875	0.90625	3
117.0	0.1875	0.90625	3
118.0	0.1875	0.84375	3
120.0	0.1875	0.796875	3
120.0	0.19375	0.796875	3
121.0	0.1875	0.765625	3
122.0	0.1875	0.703125	3
123.0	0.1875	0.703125	3
124.0	0.1875	0.6875	3
125.0	0.1875	0.625	3
125.0	0.19375	0.5625	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
127.0	0.1875	0.490625	3
127.0	0.1875	0.484375	3
128.0	0.1875	0.421875	3
129.0	0.1875	0.384375	3
130.0	0.1875	0.36875	3
131.0	0.1875	0.31875	3
132.0	0.1875	0.3	3
133.0	0.1875	0.3	3
133.0	0.19375	0.2875	3
135.0	0.1875	0.259375	3
135.0	0.1875	0.246875	3
136.0	0.1875	0.234375	3
137.0	0.1875	0.24375	3
138.0	0.1875	0.215625	3
139.0	0.19375	0.209375	3
140.0	0.1875	0.2	3
140.0	0.1875	0.196875	3
141.0	0.1875	0.19375	3
142.0	0.18125	0.190625	3
143.0	0.1875	0.190625	3
144.0	0.18125	0.18125	3
145.0	0.18125	0.184375	3
145.0	0.1875	0.178125	3
146.0	0.1875	0.16875	3
147.0	0.1875	0.16875	3
148.0	0.1875	0.165625	3
149.0	0.1875	0.159375	3
None	0.1875	0.15625	2
150.0	0.18125	0.553125	2
151.0	0.18125	0.553125	2
152.0	0.1875	0.553125	2
153.0	0.1875	0.553125	2
154.0	0.18125	0.553125	2
155.0	0.1875	0.553125	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
141.0	0.19375	2.0625	2
142.0	0.1875	2.046875	2
143.0	0.1875	2.09375	2
145.0	0.18125	1.953125	2
146.0	0.19375	1.875	2
147.0	0.1875	1.8125	2
149.0	0.19375	1.78125	2
150.0	0.1875	1.75	2
151.0	0.1875	1.671875	2
152.0	0.1875	1.546875	2
153.0	0.1875	1.578125	2
155.0	0.1875	1.4375	2
156.0	0.18125	1.453125	2
157.0	0.18125	1.4375	2
159.0	0.18125	1.375	2
160.0	0.18125	1.359375	2
161.0	0.18125	1.34375	2
163.0	0.18125	1.21875	2
164.0	0.1875	1.140625	2
165.0	0.19375	1.125	2
167.0	0.18125	1.125	2
168.0	0.18125	1.125	2
169.0	0.1875	1.078125	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
170.0	0.18125	1.15625	2
171.0	0.18125	1.125	2
172.0	0.18125	1.140625	2
173.0	0.18125	1.171875	2
174.0	0.18125	1.1875	2
175.0	0.18125	1.15625	2
176.0	0.18125	1.203125	2
177.0	0.18125	1.203125	2
177.0	0.1875	1.21875	2
178.0	0.18125	1.25	2
179.0	0.1875	1.28125	2
180.0	0.18125	1.265625	2
181.0	0.18125	1.28125	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
182.0	0.18125	1.328125	2
183.0	0.18125	1.328125	2
184.0	0.18125	1.390625	2
185.0	0.1875	1.5	2
186.0	0.18125	1.5	2
187.0	0.1875	1.515625	2
188.0	0.18125	1.484375	2
188.0	0.1875	1.609375	2
189.0	0.18125	1.640625	2
190.0	0.18125	1.734375	2
191.0	0.18125	1.734375	2
192.0	0.18125	1.734375	2
193.0	0.1875	1.765625	2
193.0	0.1875	1.890625	2
194.0	0.1875	1.921875	2
195.0	0.1875	2.015625	2
196.0	0.18125	2.046875	2
197.0	0.18125	2.203125	2
198.0	0.18125	2.265625	2
198.0	0.18125	2.359375	2
199.0	0.1875	2.546875	2

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
201.0	0.18125	0.25	3
202.0	0.18125	0.28125	3
203.0	0.18125	0.359375	3
204.0	0.18125	0.359375	3
205.0	0.1875	0.40625	3
206.0	0.1875	0.4375	3
206.0	0.1875	0.53125	3
207.0	0.1875	0.53125	3
208.0	0.1875	0.640625	3
209.0	0.18125	0.6875	3
210.0	0.18125	0.796875	3
211.0	0.18125	0.8125	3
212.0	0.19375	0.921875	3
213.0	0.18125	1.03125	3
214.0	0.18125	1.1875	3
214.0	0.18125	1.203125	3
215.0	0.18125	1.3125	3
216.0	0.19375	1.453125	3
217.0	0.18125	1.4375	3
218.0	0.18125	1.4375	3
218.0	0.18125	1.546875	3
219.0	0.18125	1.78125	3
220.0	0.18125	1.78125	3
221.0	0.18125	1.75	3
222.0	0.18125	1.875	3
223.0	0.18125	1.984375	3
224.0	0.18125	1.984375	3
224.0	0.18125	2.0	3
225.0	0.18125	2.109375	3
226.0	0.18125	2.1875	3
227.0	0.18125	2.21875	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
229.0	0.18125	2.3125	3
229.0	0.18125	2.3125	3
230.0	0.1875	2.3125	3
231.0	0.18125	2.4375	3
232.0	0.1875	2.5	3
233.0	0.18125	2.5	3
233.0	0.18125	2.5625	3
234.0	0.18125	2.4375	3
235.0	0.18125	2.625	3
236.0	0.18125	2.625	3
237.0	0.1875	2.6875	3
238.0	0.18125	2.75	3
239.0	0.18125	2.75	3
239.0	0.18125	2.75	3
240.0	0.18125	2.8125	3
241.0	0.18125	3.0	3
242.0	0.18125	2.9375	3
243.0	0.18125	3.0	3
244.0	0.18125	3.125	3
245.0	0.18125	3.0625	3
246.0	0.18125	3.125	3
246.0	0.18125	3.3125	3
247.0	0.18125	3.1875	3
248.0	0.1875	3.3125	3
249.0	0.18125	3.5	3
250.0	0.1875	3.3125	3
251.0	0.1875	3.375	3
252.0	0.18125	3.5625	3
253.0	0.1875	3.4375	3
254.0	0.1875	3.5	3
254.0	0.18125	3.625	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
256.0	0.18125	3.6875	3
256.0	0.18125	3.875	3
257.0	0.18125	3.9375	3
258.0	0.18125	3.875	3
259.0	0.19375	3.875	3
260.0	0.19375	3.875	3
261.0	0.1875	3.9375	3
261.0	0.1875	3.9375	3
262.0	0.1875	4.125	3
263.0	0.18125	3.875	3
264.0	0.18125	3.9375	3
265.0	0.18125	4.0625	3
266.0	0.1875	4.25	3
266.0	0.18125	4.5	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
268.0	0.19375	4.375	3
269.0	0.18125	4.3125	3
270.0	0.18125	4.4375	3
271.0	0.18125	4.5	3
272.0	0.1875	4.5625	3
273.0	0.1875	4.5	3
273.0	0.18125	4.75	3
274.0	0.18125	4.75	3
275.0	0.18125	4.625	3
276.0	0.1875	4.8125	3
277.0	0.18125	4.75	3
278.0	0.1875	4.9375	3
278.0	0.18125	4.875	3
279.0	0.18125	5.0625	3
281.0	0.18125	5.0	3
281.0	0.1875	5.1875	3
282.0	0.1875	5.25	3
283.0	0.1875	5.25	3
284.0	0.1875	5.25	3
285.0	0.1875	5.375	3
286.0	0.19375	5.4375	3
286.0	0.18125	5.4375	3
287.0	0.1875	5.75	3
288.0	0.1875	5.8125	3
289.0	0.1875	5.75	3
290.0	0.1875	5.625	3
291.0	0.1875	5.6875	3
291.0	0.19375	5.6875	3
292.0	0.19375	5.75	3
293.0	0.1875	6.0625	3
294.0	0.1875	6.0625	3
295.0	0.19375	6.0625	3
296.0	0.1875	5.9375	3
297.0	0.1875	6.1875	3
298.0	0.18125	6.375	3
299.0	0.1875	6.75	3
299.0	0.1875	6.75	3
300.0	0.1875	6.625	3
301.0	0.1875	6.625	3
302.0	0.1875	6.6875	3
303.0	0.1875	6.75	3
304.0	0.1875	6.75	3
305.0	0.1875	7.0	3
306.0	0.1875	6.875	3
307.0	0.1875	7.0625	3
307.0	0.1875	7.0625	3
308.0	0.1875	7.1875	3
309.0	0.1875	7.625	3
310.0	0.1875	7.4375	3
311.0	0.1875	7.6875	3
312.0	0.1875	7.875	3
313.0	0.18125	7.9375	3
314.0	0.1875	7.875	3
315.0	0.1875	8.0625	3
315.0	0.1875	8.0625	3
316.0	0.18125	8.1875	3
317.0	0.18125	8.25	3
318.0	0.1875	8.375	3
319.0	0.1875	8.4375	3
320.0	0.1875	8.3125	3
320.0	0.1875	8.875	3
322.0	0.1875	8.9375	3
323.0	0.1875	8.9375	3
323.0	0.1875	8.9375	3

#Filter:op09,op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
325.0	0.18125	1.4375	4
326.0	0.1875	1.4375	4
328.0	0.1875	1.4375	4
328.0	0.18125	1.5	4
329.0	0.18125	1.4375	4
330.0	0.18125	1.5	4
331.0	0.18125	1.5625	4
332.0	0.18125	1.5625	4
333.0	0.18125	1.5625	4
334.0	0.19375	1.5	4
336.0	0.18125	1.5625	4
336.0	0.18125	1.625	4
337.0	0.18125	1.5625	4
338.0	0.18125	1.625	4
339.0	0.1875	1.625	4
340.0	0.1875	1.6875	4
341.0	0.18125	1.75	4
343.0	0.18125	1.75	4
343.0	0.1875	1.6875	4
344.0	0.1875	1.8125	4
345.0	0.1875	1.8125	4
346.0	0.18125	1.8125	4
347.0	0.1875	1.8125	4
348.0	0.1875	1.8125	4
349.0	0.1875	1.75	4
350.0	0.1875	1.6875	4
352.0	0.1875	1.6875	4
352.0	0.18125	1.6875	4
353.0	0.1875	1.6875	4
354.0	0.18125	1.75	4
355.0	0.1875	1.75	4
356.0	0.18125	1.6875	4
357.0	0.18125	1.625	4
358.0	0.1875	1.625	4
360.0	0.1875	1.9375	4
361.0	0.18125	1.875	4
362.0	0.1875	1.8125	4
364.0	0.1875	1.75	4
364.0	0.19375	1.75	4
365.0	0.1875	1.6875	4
366.0	0.18125	1.625	4
368.0	0.19375	1.625	4
368.0	0.1875	1.5625	4
369.0	0.1875	1.5625	4
370.0	0.1875	1.5625	4
371.0	0.19375	1.5	4
372.0	0.1875	1.4375	4
373.0	0.1875	1.4375	4
374.0	0.1875	1.4375	4
375.0	0.19375	1.4375	4
376.0	0.1875	1.375	4
377.0	0.1875	1.3125	4
378.0	0.1875	1.3125	4
379.0	0.1875	1.25	4
380.0	0.1875	1.3125	4
381.0	0.1875	1.3125	4
382.0	0.19375	1.25	4
382.0	0.19375	1.25	4
383.0	0.19375	1.1875	4
385.0	0.1875	1.25	4
386.0	0.1875	1.1875	4
387.0	0.1875	1.1875	4
388.0	0.1875	1.1875	4
388.0	0.1875	1.1875	4
390.0	0.1875	1.125	4
390.0	0.18125	1.125	4
391.0	0.1875	1.125	4
392.0	0.1875	1.125	4
394.0	0.19375	1.0625	4
394.0	0.1875	1.0625	4
395.0	0.1875	1.0625	4
396.0	0.19375	1.0625	4
397.0	0.19375	1.0	4

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
399.0	0.1875	5.9375	3
400.0	0.1875	5.875	3
401.0	0.1875	5.9375	3
401.0	0.1875	5.9375	3
403.0	0.19375	5.75	3
404.0	0.1875	5.625	3
404.0	0.19375	5.625	3
405.0	0.1875	5.6875	3
406.0	0.1875	5.5	3
407.0	0.1875	5.5	3
408.0	0.1875	5.3125	3
409.0	0.1875	5.4375	3
409.0	0.1875	5.4375	3
410.0	0.1875	5.3125	3
411.0	0.1875	5.25	3
412.0	0.19375	5.1875	3
413.0	0.1875	5.125	3
414.0	0.1875	5.0	3
415.0	0.1875	5.0	3
416.0	0.1875	5.0	3
417.0	0.1875	5.0625	3
417.0	0.19375	5.0625	3
418.0	0.1875	4.875	3
420.0	0.1875	4.6875	3
420.0	0.1875	4.875	3
421.0	0.1875	4.625	3
422.0	0.19375	4.5	3
423.0	0.1875	4.5	3
424.0	0.1875	4.4375	3
424.0	0.1875	4.5625	3
425.0	0.1875	4.5625	3
426.0	0.1875	4.5	3
427.0	0.1875	4.375	3
428.0	0.1875	4.3125	3
429.0	0.1875	4.25	3
430.0	0.1875	4.1875	3
431.0	0.1875	4.125	3
432.0	0.1875	4.125	3
433.0	0.1875	4.125	3
433.0	0.1875	4.0625	3
434.0	0.1875	4.0625	3
435.0	0.1875	3.875	3
436.0	0.1875	3.9375	3
437.0	0.1875	3.875	3
438.0	0.1875	3.875	3
439.0	0.1875	3.8125	3
440.0	0.1875	3.8125	3
441.0	0.19375	3.8125	3
441.0	0.1875	3.8125	3
442.0	0.1875	3.5625	3
443.0	0.1875	3.5	3
444.0	0.1875	3.5	3
445.0	0.1875	3.4375	3
446.0	0.1875	3.4375	3
447.0	0.1875	3.375	3
448.0	0.1875	3.3125	3
449.0	0.1875	3.3125	3
450.0	0.1875	3.25	3
450.0	0.1875	3.25	3
451.0	0.1875	3.1875	3
452.0	0.1875	3.0625	3
453.0	0.1875	3.0625	3
454.0	0.1875	3.0	3
455.0	0.1875	3.0	3
456.0	0.1875	3.0	3
457.0	0.1875	3.0	3
457.0	0.1875	2.9375	3
459.0	0.1875	2.875	3
459.0	0.1875	2.8125	3
460.0	0.1875	2.75	3
461.0	0.1875	2.625	3
462.0	0.19375	2.625	3
463.0	0.1875	2.625	3
464.0	0.1875	2.6875	3
465.0	0.1875	2.625	3
466.0	0.1875	2.5625	3
466.0	0.1875	2.5625	3
468.0	0.1875	2.5	3
468.0	0.1875	2.4375	3
469.0	0.1875	2.375	3
470.0	0.19375	2.375	3
471.0	0.1875	2.375	3
472.0	0.1875	2.1875	3
473.0	0.1875	2.25	3
474.0	0.1875	2.125	3
475.0	0.1875	2.0625	3
475.0	0.19375	2.0625	3
476.0	0.1875	2.125	3
477.0	0.1875	2.0625	3
478.0	0.1875	2.0	3
479.0	0.1875	1.9375	3
480.0	0.1875	1.875	3
481.0	0.1875	1.875	3
482.0	0.1875	1.8125	3
483.0	0.1875	1.75	3
484.0	0.1875	1.75	3
484.0	0.1875	1.75	3
485.0	0.1875	1.6875	3
486.0	0.1875	1.5625	3
487.0	0.19375	1.5	3
488.0	0.1875	1.5	3
489.0	0.1875	1.5625	3
490.0	0.1875	1.5	3
491.0	0.19375	1.4375	3
492.0	0.1875	1.4375	3
492.0	0.1875	1.4375	3
493.0	0.1875	1.4375	3
494.0	0.1875	1.3125	3
495.0	0.1875	1.3125	3
496.0	0.1875	1.25	3
497.0	0.19375	1.1875	3
498.0	0.1875	1.1875	3
499.0	0.1875	1.0625	3
500.0	0.1875	1.0625	3
500.0	0.19375	1.0625	3
501.0	0.1875	1.0	3
502.0	0.1875	0.9375	3
503.0	0.1875	0.9375	3
504.0	0.19375	0.875	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
506.0	0.1875	0.75	3
508.0	0.1875	0.7	3
509.0	0.19375	0.6	3
510.0	0.19375	0.55625	3
512.0	0.19375	0.4875	3
513.0	0.1875	0.4625	3
514.0	0.19375	0.4	3
516.0	0.1875	0.3875	3
517.0	0.2	0.3875	3
519.0	0.19375	0.35625	3
520.0	0.19375	0.3625	3
521.0	0.1875	0.35	3
522.0	0.1875	0.3375	3
524.0	0.19375	0.3375	3
525.0	0.1875	0.3375	3
526.0	0.1875	0.3375	3
528.0	0.19375	0.3375	3
529.0	0.1875	0.325	3
530.0	0.19375	0.3375	3
532.0	0.19375	0.325	3
533.0	0.1875	0.3125	3
534.0	0.1875	0.31875	3
536.0	0.1875	0.33125	3
537.0	0.1875	0.33125	3
538.0	0.1875	0.34375	3
539.0	0.19375	0.3375	3
541.0	0.1875	0.325	3
542.0	0.19375	0.3375	3
544.0	0.19375	0.3625	3
545.0	0.19375	0.35	3
546.0	0.1875	0.33125	3
548.0	0.1875	0.35	3
549.0	0.19375	0.35	3
550.0	0.1875	0.35	3
552.0	0.19375	0.35625	3
553.0	0.1875	0.35625	3
554.0	0.1875	0.35625	3
556.0	0.1875	0.375	3
557.0	0.1875	0.375	3
558.0	0.19375	0.3875	3
560.0	0.1875	0.39375	3
561.0	0.19375	0.4125	3
562.0	0.19375	0.425	3
564.0	0.19375	0.44375	3
565.0	0.19375	0.45625	3
566.0	0.19375	0.5125	3
568.0	0.19375	0.5125	3
569.0	0.19375	0.55625	3
571.0	0.19375	0.58125	3
572.0	0.2	0.63125	3
573.0	0.19375	0.65625	3
574.0	0.19375	0.675	3
576.0	0.19375	0.70625	3
577.0	0.19375	0.74375	3
579.0	0.19375	0.8	3
580.0	0.19375	0.80625	3
581.0	0.19375	0.8625	3
582.0	0.19375	0.88125	3
584.0	0.19375	0.8875	3
585.0	0.19375	0.9125	3
587.0	0.19375	0.95	3
588.0	0.19375	0.975	3
589.0	0.19375	0.98125	3

#Filter:op18

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
591.0	0.19375	1.0625	3
591.0	0.1875	1.03125	3
593.0	0.1875	1.0625	3
593.0	0.2	1.03125	3
594.0	0.2	1.0625	3
595.0	0.1875	1.0625	3
596.0	0.19375	1.0625	3
597.0	0.19375	1.09375	3
598.0	0.19375	1.09375	3
598.0	0.19375	1.09375	3
599.0	0.1875	1.15625	3
601.0	0.1875	1.15625	3
601.0	0.1875	1.15625	3
602.0	0.1875	1.1875	3
603.0	0.1875	1.1875	3
604.0	0.1875	1.21875	3
605.0	0.1875	1.21875	3
606.0	0.19375	1.1875	3
606.0	0.1875	1.1875	3
607.0	0.1875	1.21875	3
609.0	0.19375	1.1875	3
609.0	0.1875	1.25	3
610.0	0.1875	1.21875	3
611.0	0.1875	1.28125	3
612.0	0.1875	1.28125	3
613.0	0.19375	1.25	3
614.0	0.1875	1.28125	3
614.0	0.1875	1.28125	3
615.0	0.1875	1.25	3
616.0	0.19375	1.3125	3
617.0	0.1875	1.3125	3
618.0	0.19375	1.25	3
619.0	0.1875	1.34375	3
620.0	0.19375	1.34375	3
621.0	0.19375	1.375	3
622.0	0.1875	1.34375	3
622.0	0.19375	1.34375	3
623.0	0.19375	1.3125	3
624.0	0.19375	1.375	3
625.0	0.1875	1.375	3
626.0	0.1875	1.34375	3
627.0	0.19375	1.375	3
628.0	0.1875	1.40625	3
629.0	0.19375	1.375	3
630.0	0.19375	1.40625	3
631.0	0.19375	1.40625	3
632.0	0.19375	1.4375	3
632.0	0.19375	1.4375	3
633.0	0.19375	1.40625	3
634.0	0.19375	1.40625	3
635.0	0.19375	1.4375	3
636.0	0.1875	1.4375	3
637.0	0.1875	1.4375	3
638.0	0.1875	1.40625	3
638.0	0.19375	1.5	3
639.0	0.19375	1.5	3
640.0	0.19375	1.4375	3
641.0	0.1875	1.5	3
642.0	0.1875	1.46875	3
643.0	0.19375	1.4375	3
644.0	0.19375	1.5625	3
645.0	0.1875	1.46875	3
646.0	0.19375	1.46875	3
646.0	0.1875	1.5	3
647.0	0.1875	1.53125	3
648.0	0.1875	1.5	3
649.0	0.2	1.5625	3
650.0	0.19375	1.5625	3
651.0	0.19375	1.5625	3
652.0	0.19375	1.59375	3
653.0	0.1875	1.5625	3
654.0	0.19375	1.53125	3
654.0	0.2	1.59375	3
655.0	0.19375	1.59375	3
656.0	0.1875	1.5625	3
657.0	0.1875	1.625	3
658.0	0.1875	1.59375	3
659.0	0.2	1.5625	3
660.0	0.19375	1.59375	3
661.0	0.19375	1.625	3
662.0	0.19375	1.65625	3
662.0	0.1875	1.6875	3
663.0	0.1875	1.6875	3
664.0	0.19375	1.65625	3
665.0	0.19375	1.6875	3
666.0	0.19375	1.625	3
667.0	0.1875	1.6875	3
667.0	0.1875	1.6875	3
669.0	0.19375	1.71875	3
669.0	0.19375	1.6875	3
670.0	0.19375	1.71875	3
671.0	0.1875	1.6875	3
672.0	0.1875	1.78125	3
673.0	0.19375	1.78125	3
674.0	0.1875	1.8125	3
674.0	0.19375	1.8125	3
675.0	0.2	1.84375	3
676.0	0.19375	1.8125	3
677.0	0.1875	1.8125	3
678.0	0.19375	1.90625	3
679.0	0.19375	1.875	3
680.0	0.1875	1.9375	3
680.0	0.1875	1.9375	3
681.0	0.1875	1.875	3
682.0	0.1875	1.96875	3
683.0	0.1875	1.96875	3
684.0	0.19375	2.0	3
685.0	0.19375	2.09375	3
686.0	0.19375	2.09375	3
687.0	0.1875	2.1875	3
688.0	0.19375	2.1875	3
688.0	0.1875	2.125	3
689.0	0.1875	2.21875	3
690.0	0.19375	2.21875	3
691.0	0.19375	2.1875	3
692.0	0.1875	2.34375	3
693.0	0.19375	2.3125	3
694.0	0.19375	2.3125	3
695.0	0.19375	2.5	3
696.0	0.1875	2.53125	3
696.0	0.1875	2.65625	3
698.0	0.1875	2.6875	3
698.0	0.19375	2.8125	3
699.0	0.1875	2.875	3
700.0	0.19375	3.0	3
701.0	0.1875	3.21875	3
702.0	0.19375	3.3125	3
703.0	0.1875	3.0	3
704.0	0.1875	2.5625	3
704.0	0.19375	1.96875	3
705.0	0.1875	0.8125	3
706.0	0.1875	0.34375	3
707.0	0.1875	0.1875	3

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
709.0	0.1875	0.515625	2
710.0	0.1875	0.078125	2

#Filter:op09

#	0	1	1

#	1	op06	1

#	2	op09	1

#	3	op18	1

#	4	op09,op18	1

#	5	-	0
712.0	0.1875	0.078125	2
712.0	0.19375	0.0625	2
713.0	0.1875	0.0625	2
714.0	0.1875	0.0625	2
715.0	0.1875	0.0625	2
716.0	0.1875	0.0625	2
716.0	0.19375	0.0625	2
717.0	0.19375	0.0625	2
719.0	0.1875	0.0625	2
719.0	0.1875	0.09375	2
