
#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.12848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:47.7, mW
#$WAVELENGTH:532,nm
#$OBJECT:SiNW23, on wires	=	=	=	=	=	=	=	=
angle	ref	signal	signal_std	filter	Time	freq	duty_cycle
0.5	0.1833332875	0.00198689064929	0.00181928550118	2	1510330175.2536578	48.4733727811	0.550249169435
0.5	0.187499953125	0.00234271308954	0.00191467967035	2	1510330176.2566469	48.4733727811	0.550249169435
0.0	0.187499953125	0.00214580434576	0.00176748199076	2	1510330177.2533658	48.4733727811	0.550249169435
359.5	0.187499953125	0.00246188684892	0.00167176231244	2	1510330178.255294	48.4733727811	0.550249169435
359.5	0.187499953125	0.0105842197848	0.00354939025709	2	1510330179.3032327	48.4733727811	0.550249169435
358.5	0.1833332875	0.0260529950937	0.00766486578262	2	1510330180.3079803	48.7619047619	0.52380952381

#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.12848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:47.7, mW
#$WAVELENGTH:532,nm
#$OBJECT:SiNW23, on wires	=	=	=	=	=	=	=	=
angle	ref	signal	signal_std	filter	Time	freq	duty_cycle
358.0	0.1833332875	0.191152623425	0.0458568593895	2	1510330183.8339543	48.7619047619	0.547619047619
357.5	0.1833332875	0.733621939357	0.143069916484	2	1510330184.6629567	48.7619047619	0.547619047619

#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.12848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:47.7, mW
#$WAVELENGTH:532,nm
#$OBJECT:SiNW23, on wires	=	=	=	=	=	=	=	=
angle	ref	signal	signal_std	filter	Time	freq	duty_cycle
357.0	0.1833332875	0.459573374235	0.120854728088	2	1510330187.7668993	48.7619047619	0.547619047619
356.5	0.187499953125	0.434038012817	0.114674972532	2	1510330188.5382376	48.7619047619	0.547619047619
356.0	0.1833332875	0.411891278794	0.109192443848	2	1510330189.3055685	49.0538922156	0.550958188153
356.0	0.1833332875	0.421509911673	0.102629048406	2	1510330189.7636354	48.7619047619	0.547619047619
355.5	0.187499953125	0.449484826532	0.108825619698	2	1510330190.5279474	48.7619047619	0.547619047619
355.0	0.187499953125	0.398336438877	0.106337585491	2	1510330191.2971375	48.4733727811	0.556201550388
355.0	0.187499953125	0.403236722553	0.106413709958	2	1510330191.766174	48.4733727811	0.556201550388
354.5	0.1833332875	0.404705027029	0.107530949649	2	1510330192.5360198	48.4733727811	0.556201550388
354.0	0.187499953125	0.386904207929	0.0979701708485	2	1510330193.3005939	48.4733727811	0.550249169435
354.0	0.187499953125	0.386525096836	0.109445927578	2	1510330193.7599094	48.7619047619	0.547619047619
353.5	0.187499953125	0.394310798858	0.107555042701	2	1510330194.527938	48.4733727811	0.556201550388
353.0	0.187499953125	0.395816184081	0.0975594889501	2	1510330195.291744	48.7619047619	0.547619047619
352.5	0.1833332875	0.396141796726	0.123281188619	2	1510330195.7727125	48.7619047619	0.571428571429
352.5	0.187499953125	0.391932942304	0.101138346742	2	1510330196.5404017	48.7619047619	0.547619047619
352.0	0.1833332875	0.399058168131	0.101445913791	2	1510330197.3091261	48.4733727811	0.550249169435
351.5	0.187499953125	0.380945477769	0.0972258045482	2	1510330197.7673278	48.4733727811	0.550249169435
351.5	0.187499953125	0.362843456575	0.0896085403514	2	1510330198.5338387	48.4733727811	0.550249169435
351.0	0.187499953125	0.375727899126	0.0926029410583	2	1510330199.3040679	48.4733727811	0.550249169435
350.5	0.1833332875	0.379067212925	0.10286811339	2	1510330199.769961	48.4733727811	0.556201550388
350.5	0.1833332875	0.387102298809	0.0966668998304	2	1510330200.539992	48.4733727811	0.550249169435
350.0	0.179166621875	0.36893910772	0.0916597467153	2	1510330201.308731	48.4733727811	0.550249169435
349.5	0.187499953125	0.39674651513	0.108786307684	2	1510330201.7727914	48.4733727811	0.550249169435
349.0	0.1833332875	0.352710025783	0.0924087770649	2	1510330202.5422347	48.4733727811	0.556201550388
349.0	0.1833332875	0.327598645487	0.0890552461619	2	1510330203.3091486	48.4733727811	0.556201550388
348.5	0.187499953125	0.339870960326	0.084834199572	2	1510330203.7670484	48.4733727811	0.550249169435
348.5	0.1833332875	0.368409095932	0.0973511393358	2	1510330204.5452278	48.4733727811	0.556201550388
347.5	0.187499953125	0.365697103295	0.0907435993101	2	1510330205.3256924	48.4733727811	0.550249169435
347.5	0.187499953125	0.351725695544	0.0934190771062	2	1510330205.7672088	48.7619047619	0.553571428571
347.0	0.1833332875	0.348463360924	0.100033335079	2	1510330206.5629148	48.7619047619	0.559523809524
346.5	0.1833332875	0.340509292537	0.0817353196982	2	1510330207.3328187	48.7619047619	0.547619047619
346.5	0.1833332875	0.354843261673	0.0848634513074	2	1510330207.766857	48.7619047619	0.547619047619
346.0	0.187499953125	0.355450790277	0.0923554993861	2	1510330208.5556977	48.7619047619	0.553588309969
345.5	0.1833332875	0.339816269124	0.0819186268255	2	1510330209.320537	48.7619047619	0.547619047619
345.5	0.187499953125	0.346503437314	0.0986962574897	2	1510330209.7664335	48.4733727811	0.56215393134
344.5	0.187499953125	0.359467798738	0.0861480622115	2	1510330210.557898	48.7619047619	0.547619047619
